step,tag
0,phase_start,1,Walker2d-v4,80000
17,reward,1,Walker2d-v4,3.084333195960067,3.084
36,reward,1,Walker2d-v4,-2.7357552857204825,0.174
48,reward,1,Walker2d-v4,-4.50072371528777,-1.384
70,reward,1,Walker2d-v4,0.6244110113938586,-0.882
88,reward,1,Walker2d-v4,0.6609213441888435,-0.573
99,reward,1,Walker2d-v4,1.7980535548489693,-0.178
118,reward,1,Walker2d-v4,-4.474225938131177,-0.792
134,reward,1,Walker2d-v4,3.662459458144197,-0.235
152,reward,1,Walker2d-v4,0.5311400195103042,-0.15
175,reward,1,Walker2d-v4,-1.2240914161630563,-0.257
186,reward,1,Walker2d-v4,0.6290812162810648,-0.503
206,reward,1,Walker2d-v4,-5.833828812881901,-0.813
224,reward,1,Walker2d-v4,4.52820655254639,0.09
238,reward,1,Walker2d-v4,-3.4708137974521582,-0.319
246,reward,1,Walker2d-v4,-0.6426930721117734,-0.45
267,reward,1,Walker2d-v4,2.0896694734516186,-0.421
279,reward,1,Walker2d-v4,-2.7292628423204883,-0.246
304,reward,1,Walker2d-v4,8.970770735105896,0.285
335,reward,1,Walker2d-v4,9.602898181248351,1.192
348,reward,1,Walker2d-v4,0.9959125689663784,1.414
366,reward,1,Walker2d-v4,-0.6283328794560616,1.288
376,reward,1,Walker2d-v4,-3.2608956915586336,1.546
391,reward,1,Walker2d-v4,4.808838997676165,1.574
399,reward,1,Walker2d-v4,-2.0993450433556653,1.711
419,reward,1,Walker2d-v4,-6.839428315580988,1.091
444,reward,1,Walker2d-v4,-0.8815733662932327,0.794
467,reward,1,Walker2d-v4,0.9745678836782639,1.164
480,reward,1,Walker2d-v4,-2.863728937499146,-0.019
498,reward,1,Walker2d-v4,-8.448460860343177,-1.824
510,reward,1,Walker2d-v4,-4.166214606684788,-2.34
524,reward,1,Walker2d-v4,-0.6226302618121737,-2.34
535,reward,1,Walker2d-v4,-0.1714010038393834,-2.031
547,reward,1,Walker2d-v4,2.767679100839919,-2.235
570,reward,1,Walker2d-v4,2.3746148833782277,-1.788
587,reward,1,Walker2d-v4,-6.523900419444587,-1.756
602,reward,1,Walker2d-v4,-0.6394641132730281,-1.732
615,reward,1,Walker2d-v4,2.532528797587192,-1.576
634,reward,1,Walker2d-v4,-3.9066688310402595,-1.68
652,reward,1,Walker2d-v4,0.6344635057534408,-0.772
674,reward,1,Walker2d-v4,3.4965088342704242,-0.006
719,reward,1,Walker2d-v4,1.2083295832215866,0.177
729,reward,1,Walker2d-v4,1.9850472380302118,0.393
753,reward,1,Walker2d-v4,-3.116354513205696,-0.195
765,reward,1,Walker2d-v4,-7.264664089607242,-1.159
777,reward,1,Walker2d-v4,-1.3873488487141448,-0.646
792,reward,1,Walker2d-v4,-1.16470119572037,-0.698
816,reward,1,Walker2d-v4,7.345229249997671,-0.217
834,reward,1,Walker2d-v4,-0.004168804245540336,0.173
842,reward,1,Walker2d-v4,-3.7630199283336845,-0.267
858,reward,1,Walker2d-v4,1.0779797226103445,-0.508
868,reward,1,Walker2d-v4,-4.82748354104754,-1.112
909,reward,1,Walker2d-v4,7.581976288800034,-0.552
938,reward,1,Walker2d-v4,-1.3400973872419482,-0.375
952,reward,1,Walker2d-v4,-1.3442701629378804,0.217
970,reward,1,Walker2d-v4,0.7187916802455054,0.428
983,reward,1,Walker2d-v4,-4.530115273162382,0.091
992,reward,1,Walker2d-v4,-2.463368635052746,-0.889
1017,reward,1,Walker2d-v4,-4.235792920561396,-1.313
1032,reward,1,Walker2d-v4,5.152161058897503,-0.421
1046,reward,1,Walker2d-v4,1.7856017961963488,-0.35
1068,reward,1,Walker2d-v4,11.165733462941892,1.249
1097,reward,1,Walker2d-v4,-3.9795396028778924,0.093
1114,reward,1,Walker2d-v4,-3.133252989667458,-0.086
1133,reward,1,Walker2d-v4,4.353447842086797,0.483
1146,reward,1,Walker2d-v4,2.419418065645197,0.653
1157,reward,1,Walker2d-v4,-0.7033128816501695,1.036
1188,reward,1,Walker2d-v4,2.6698958848026213,1.549
1202,reward,1,Walker2d-v4,-2.049820242098715,1.768
1230,reward,1,Walker2d-v4,-4.84630508658679,0.768
1244,reward,1,Walker2d-v4,0.6324330049793554,0.653
1308,reward,1,Walker2d-v4,37.25902683105133,3.262
1319,reward,1,Walker2d-v4,-1.2979881736823042,3.53
1327,reward,1,Walker2d-v4,-1.075642655267455,3.736
1341,reward,1,Walker2d-v4,-6.2687509009355304,2.674
1359,reward,1,Walker2d-v4,1.86824566673288,2.619
1372,reward,1,Walker2d-v4,-6.998204135091363,1.989
1387,reward,1,Walker2d-v4,-0.47248088591829007,1.675
1407,reward,1,Walker2d-v4,-4.3726125355801075,1.443
1424,reward,1,Walker2d-v4,-7.50928771323594,1.176
1452,reward,1,Walker2d-v4,-8.392876718358515,0.274
1473,reward,1,Walker2d-v4,0.5774921535470537,-3.394
1485,reward,1,Walker2d-v4,-0.6294636852046573,-3.327
1498,reward,1,Walker2d-v4,-1.6963637708453394,-3.389
1516,reward,1,Walker2d-v4,-4.417109014635473,-3.204
1530,reward,1,Walker2d-v4,-1.9460729623931186,-3.586
1541,reward,1,Walker2d-v4,-3.554281449122785,-3.241
1554,reward,1,Walker2d-v4,-3.778536805174839,-3.572
1567,reward,1,Walker2d-v4,0.9078586893020639,-3.044
1581,reward,1,Walker2d-v4,-6.087974679505449,-2.902
1596,reward,1,Walker2d-v4,1.1585454018043764,-1.947
1613,reward,1,Walker2d-v4,-1.8944493570012813,-2.194
1628,reward,1,Walker2d-v4,2.589574354493242,-1.872
1637,reward,1,Walker2d-v4,-0.006033982923361991,-1.703
1653,reward,1,Walker2d-v4,1.2621047541719097,-1.135
1671,reward,1,Walker2d-v4,-1.1895738598878787,-1.059
1690,reward,1,Walker2d-v4,6.571092093545406,-0.047
1713,reward,1,Walker2d-v4,0.8309542465715716,0.414
1720,reward,1,Walker2d-v4,-2.9803842763711543,0.025
1742,reward,1,Walker2d-v4,5.025829458652558,1.137
1761,reward,1,Walker2d-v4,-6.182005801821084,0.403
1775,reward,1,Walker2d-v4,-4.46400706244842,0.146
1793,reward,1,Walker2d-v4,-2.6847480124806005,-0.382
1829,reward,1,Walker2d-v4,10.003030393975285,0.619
1840,reward,1,Walker2d-v4,-2.4581983267167855,0.247
1855,reward,1,Walker2d-v4,-2.963228995250385,0.07
1884,reward,1,Walker2d-v4,13.957645098751227,0.808
1897,reward,1,Walker2d-v4,-3.524633136642872,0.373
1923,reward,1,Walker2d-v4,-3.1594020800432805,0.355
1953,reward,1,Walker2d-v4,1.075450694521881,-0.04
1970,reward,1,Walker2d-v4,0.7721819624459607,0.655
1985,reward,1,Walker2d-v4,5.949559257801692,1.697
1995,reward,1,Walker2d-v4,-0.623310748868674,1.903
2017,reward,1,Walker2d-v4,-1.2958064305780324,0.773
2026,reward,1,Walker2d-v4,-2.0530812820542,0.814
2048,reward,1,Walker2d-v4,1.5561833579108488,1.265
2063,reward,1,Walker2d-v4,-6.77672090154345,-0.808
2087,reward,1,Walker2d-v4,1.358100765454227,-0.32
2112,reward,1,Walker2d-v4,4.050322297967513,0.401
