step,tag,episode,reward,avg10,algo,env,seed
1827,reward,95,14.000773538563486,0.388,PPO,Walker2d-v4,1
1842,reward,96,3.9891551589810073,0.842,PPO,Walker2d-v4,1
1863,reward,97,-6.427854000259029,-0.195,PPO,Walker2d-v4,1
1890,reward,98,0.8057282711330225,-0.719,PPO,Walker2d-v4,1
1902,reward,99,0.7119987713725813,-0.022,PPO,Walker2d-v4,1
1924,reward,100,0.4586608266412857,0.657,PPO,Walker2d-v4,1
1936,reward,101,-8.247614793939757,0.403,PPO,Walker2d-v4,1
1963,reward,102,6.509100784130866,1.442,PPO,Walker2d-v4,1
1982,reward,103,-2.126090739787836,1.174,PPO,Walker2d-v4,1
2005,reward,104,7.666778366178243,1.734,PPO,Walker2d-v4,1
2049,reward,105,9.969477567479139,1.331,PPO,Walker2d-v4,1
2073,reward,106,0.3389016075569773,0.966,PPO,Walker2d-v4,1
2092,reward,107,-3.7314490439987726,1.236,PPO,Walker2d-v4,1
2111,reward,108,5.698250579812807,1.725,PPO,Walker2d-v4,1
2125,reward,109,0.35138807816944717,1.689,PPO,Walker2d-v4,1
2134,reward,110,-2.7167183637771073,1.371,PPO,Walker2d-v4,1
2163,reward,111,1.4054277639001311,2.337,PPO,Walker2d-v4,1
2184,reward,112,9.918680287888085,2.677,PPO,Walker2d-v4,1
2206,reward,113,-0.6763411143089706,2.822,PPO,Walker2d-v4,1
2231,reward,114,3.1111665428299418,2.367,PPO,Walker2d-v4,1
2246,reward,115,2.5152175912854084,1.621,PPO,Walker2d-v4,1
2265,reward,116,2.8335314055567973,1.871,PPO,Walker2d-v4,1
2279,reward,117,0.9411674711318346,2.338,PPO,Walker2d-v4,1
2298,reward,118,2.639685468478818,2.032,PPO,Walker2d-v4,1
2326,reward,119,9.889922080299733,2.986,PPO,Walker2d-v4,1
2337,reward,120,-5.718994380110798,2.686,PPO,Walker2d-v4,1
2354,reward,121,0.5920880048962043,2.605,PPO,Walker2d-v4,1
2366,reward,122,1.580673046697873,1.771,PPO,Walker2d-v4,1
2381,reward,123,-4.200103727460191,1.418,PPO,Walker2d-v4,1
2400,reward,124,-5.142642111298214,0.593,PPO,Walker2d-v4,1
2412,reward,125,1.0354398348242242,0.445,PPO,Walker2d-v4,1
2430,reward,126,-1.1652073618889762,0.045,PPO,Walker2d-v4,1
2444,reward,127,0.08149163354452482,-0.041,PPO,Walker2d-v4,1
2459,reward,128,-1.743001744636079,-0.479,PPO,Walker2d-v4,1
2478,reward,129,-5.676391957222524,-2.036,PPO,Walker2d-v4,1
2490,reward,130,0.4185264318183183,-1.422,PPO,Walker2d-v4,1
2513,reward,131,-2.4541336509184264,-1.727,PPO,Walker2d-v4,1
2522,reward,132,-2.610179315664012,-2.146,PPO,Walker2d-v4,1
2531,reward,133,0.11994737191513205,-1.714,PPO,Walker2d-v4,1
2544,reward,134,2.365375205970464,-0.963,PPO,Walker2d-v4,1
2559,reward,135,-5.07199368060857,-1.574,PPO,Walker2d-v4,1
2573,reward,136,0.04291273989718114,-1.453,PPO,Walker2d-v4,1
2607,reward,137,-2.8987589423833384,-1.751,PPO,Walker2d-v4,1
2633,reward,138,-6.799772102240382,-2.256,PPO,Walker2d-v4,1
2647,reward,139,2.371102032565029,-1.452,PPO,Walker2d-v4,1
2671,reward,140,-7.64483400395448,-2.258,PPO,Walker2d-v4,1
2694,reward,141,-4.626100165318531,-2.475,PPO,Walker2d-v4,1
2733,reward,142,5.347850515856264,-1.679,PPO,Walker2d-v4,1
2745,reward,143,-5.975725469164372,-2.289,PPO,Walker2d-v4,1
2762,reward,144,-8.51770722722656,-3.377,PPO,Walker2d-v4,1
2786,reward,145,-2.528261435530959,-3.123,PPO,Walker2d-v4,1
2804,reward,146,-13.667054078325727,-4.494,PPO,Walker2d-v4,1
2826,reward,147,-3.709597513172622,-4.575,PPO,Walker2d-v4,1
2839,reward,148,0.04039574996030093,-3.891,PPO,Walker2d-v4,1
2852,reward,149,-5.067267692799067,-4.635,PPO,Walker2d-v4,1
2868,reward,150,-4.772345450923952,-4.348,PPO,Walker2d-v4,1
2888,reward,151,-3.472345869608062,-4.232,PPO,Walker2d-v4,1
2907,reward,152,6.501145129247659,-4.117,PPO,Walker2d-v4,1
2924,reward,153,1.0753968324035197,-3.412,PPO,Walker2d-v4,1
2941,reward,154,-8.106878722662767,-3.371,PPO,Walker2d-v4,1
2963,reward,155,10.002077257159117,-2.118,PPO,Walker2d-v4,1
2987,reward,156,0.7294109691947382,-0.678,PPO,Walker2d-v4,1
3000,reward,157,-0.5321209204569662,-0.36,PPO,Walker2d-v4,1
3062,reward,158,-1.5325222306293944,-0.518,PPO,Walker2d-v4,1
3080,reward,159,2.286706897978285,0.218,PPO,Walker2d-v4,1
3108,reward,160,3.5680308900427518,1.052,PPO,Walker2d-v4,1
3123,reward,161,-3.3804412660109735,1.061,PPO,Walker2d-v4,1
3134,reward,162,-8.598910840419553,-0.449,PPO,Walker2d-v4,1
3152,reward,163,4.414012153864823,-0.115,PPO,Walker2d-v4,1
3164,reward,164,-4.985694787210334,0.197,PPO,Walker2d-v4,1
3190,reward,165,3.57489465739601,-0.446,PPO,Walker2d-v4,1
3213,reward,166,-7.717219994774772,-1.29,PPO,Walker2d-v4,1
3231,reward,167,-6.770738640597356,-1.914,PPO,Walker2d-v4,1
3244,reward,168,1.309877136772978,-1.63,PPO,Walker2d-v4,1
3267,reward,169,-0.03634614711661566,-1.862,PPO,Walker2d-v4,1
3296,reward,170,4.817620181135627,-1.737,PPO,Walker2d-v4,1
3312,reward,171,-0.42840116917271887,-1.442,PPO,Walker2d-v4,1
3330,reward,172,-1.6665225231037581,-0.749,PPO,Walker2d-v4,1
3345,reward,173,-2.4617152983758093,-1.436,PPO,Walker2d-v4,1
3366,reward,174,0.3770766955885141,-0.9,PPO,Walker2d-v4,1
3387,reward,175,-1.4920223437566,-1.407,PPO,Walker2d-v4,1
3403,reward,176,3.138433999227596,-0.321,PPO,Walker2d-v4,1
3414,reward,177,0.010192275267573159,0.357,PPO,Walker2d-v4,1
3437,reward,178,3.217804646931215,0.548,PPO,Walker2d-v4,1
3466,reward,179,13.343663983311245,1.886,PPO,Walker2d-v4,1
3488,reward,180,6.997782102991433,2.104,PPO,Walker2d-v4,1
3503,reward,181,-2.6057261929025115,1.886,PPO,Walker2d-v4,1
3516,reward,182,-4.589822279143938,1.594,PPO,Walker2d-v4,1
3536,reward,183,-1.6587724519011555,1.674,PPO,Walker2d-v4,1
3546,reward,184,-6.741311104735732,0.962,PPO,Walker2d-v4,1
3558,reward,185,-3.0736565903233446,0.804,PPO,Walker2d-v4,1
3574,reward,186,5.543445998348819,1.044,PPO,Walker2d-v4,1
3587,reward,187,-1.4910051882601019,0.894,PPO,Walker2d-v4,1
3601,reward,188,-3.04468159033382,0.268,PPO,Walker2d-v4,1
3621,reward,189,-0.6253269717053341,-1.129,PPO,Walker2d-v4,1
3638,reward,190,2.043560552759983,-1.624,PPO,Walker2d-v4,1
3659,reward,191,3.6730747293700157,-0.996,PPO,Walker2d-v4,1
3680,reward,192,2.25681709761124,-0.312,PPO,Walker2d-v4,1
3699,reward,193,-6.355452047572056,-0.781,PPO,Walker2d-v4,1
3741,reward,194,3.068355814873706,0.2,PPO,Walker2d-v4,1
3757,reward,195,-4.992514400588343,0.008,PPO,Walker2d-v4,1
3773,reward,196,-7.963033991121524,-1.343,PPO,Walker2d-v4,1
3788,reward,197,-3.1957880290051746,-1.513,PPO,Walker2d-v4,1
3797,reward,198,0.014237896685420637,-1.208,PPO,Walker2d-v4,1
3814,reward,199,7.5064283789699235,-0.394,PPO,Walker2d-v4,1
3822,reward,200,-2.89171488714535,-0.888,PPO,Walker2d-v4,1
3844,reward,201,1.2892001447200754,-1.126,PPO,Walker2d-v4,1
3855,reward,202,0.025229948519018386,-1.35,PPO,Walker2d-v4,1
3875,reward,203,-3.6878662240987263,-1.083,PPO,Walker2d-v4,1
3896,reward,204,-8.158130159867495,-2.205,PPO,Walker2d-v4,1
3907,reward,205,-3.306553483357347,-2.037,PPO,Walker2d-v4,1
3921,reward,206,-0.3135933000553026,-1.272,PPO,Walker2d-v4,1
3941,reward,207,-13.475547746367369,-2.3,PPO,Walker2d-v4,1
3972,reward,208,0.6595829739704996,-2.235,PPO,Walker2d-v4,1
3991,reward,209,-3.894223023026728,-3.375,PPO,Walker2d-v4,1
4016,reward,210,-1.941193443114414,-3.28,PPO,Walker2d-v4,1
4031,reward,211,1.222023324692576,-3.287,PPO,Walker2d-v4,1
4052,reward,212,3.8045176567296246,-2.909,PPO,Walker2d-v4,1
4066,reward,213,-2.743766886133509,-2.815,PPO,Walker2d-v4,1
4076,reward,214,-0.7339901359444594,-2.072,PPO,Walker2d-v4,1
4085,reward,215,-1.1292369209626636,-1.855,PPO,Walker2d-v4,1
4109,reward,216,-2.1190694183869696,-2.035,PPO,Walker2d-v4,1
4121,reward,217,-2.486932573096325,-0.936,PPO,Walker2d-v4,1
4131,reward,218,-1.6288090822909322,-1.165,PPO,Walker2d-v4,1
4145,reward,219,0.40123599255236275,-0.736,PPO,Walker2d-v4,1
4159,reward,220,3.073628879359428,-0.234,PPO,Walker2d-v4,1
4179,reward,221,-0.369395492562976,-0.393,PPO,Walker2d-v4,1
4189,reward,222,-1.0615430117888862,-0.88,PPO,Walker2d-v4,1
4216,reward,223,-5.870597395235173,-1.192,PPO,Walker2d-v4,1
4253,reward,224,1.6497525791558858,-0.954,PPO,Walker2d-v4,1
4268,reward,225,-1.678233170285727,-1.009,PPO,Walker2d-v4,1
4302,reward,226,2.5601749429212486,-0.541,PPO,Walker2d-v4,1
4324,reward,227,-5.260605462315226,-0.818,PPO,Walker2d-v4,1
4356,reward,228,4.364656234362031,-0.219,PPO,Walker2d-v4,1
4368,reward,229,1.1740888028599719,-0.142,PPO,Walker2d-v4,1
4384,reward,230,4.450680120254509,-0.004,PPO,Walker2d-v4,1
4408,reward,231,-0.754319832923548,-0.043,PPO,Walker2d-v4,1
4418,reward,232,-3.678857827154549,-0.304,PPO,Walker2d-v4,1
4440,reward,233,4.541113509525289,0.737,PPO,Walker2d-v4,1
4487,reward,234,6.417822819406573,1.214,PPO,Walker2d-v4,1
4500,reward,235,-2.294947355204889,1.152,PPO,Walker2d-v4,1
4518,reward,236,-3.790226388499031,0.517,PPO,Walker2d-v4,1
4573,reward,237,17.080101379881718,2.751,PPO,Walker2d-v4,1
4607,reward,238,2.8956430474607937,2.604,PPO,Walker2d-v4,1
4625,reward,239,3.9031310902114775,2.877,PPO,Walker2d-v4,1
4639,reward,240,3.0886951698197556,2.741,PPO,Walker2d-v4,1
4658,reward,241,-6.031066004169219,2.213,PPO,Walker2d-v4,1
4682,reward,242,-6.159158215503424,1.965,PPO,Walker2d-v4,1
4700,reward,243,-4.692940391115516,1.042,PPO,Walker2d-v4,1
4709,reward,244,-1.9188319495105102,0.208,PPO,Walker2d-v4,1
4720,reward,245,-2.9941048675721382,0.138,PPO,Walker2d-v4,1
4739,reward,246,5.140472221106177,1.031,PPO,Walker2d-v4,1
4758,reward,247,-4.307949481242738,-1.108,PPO,Walker2d-v4,1
4774,reward,248,-4.804134121657499,-1.878,PPO,Walker2d-v4,1
4790,reward,249,-11.709806703053392,-3.439,PPO,Walker2d-v4,1
4806,reward,250,-4.98503343994966,-4.246,PPO,Walker2d-v4,1
4814,reward,251,-3.586801180729453,-4.002,PPO,Walker2d-v4,1
4828,reward,252,-2.3595182042205916,-3.622,PPO,Walker2d-v4,1
4872,reward,253,-0.5901549721430461,-3.212,PPO,Walker2d-v4,1
4895,reward,254,1.256539850292972,-2.894,PPO,Walker2d-v4,1
4920,reward,255,-0.9906466897160835,-2.694,PPO,Walker2d-v4,1
4930,reward,256,-2.5077186411025574,-3.459,PPO,Walker2d-v4,1
4955,reward,257,2.797827292013761,-2.748,PPO,Walker2d-v4,1
4967,reward,258,-8.220937373564249,-3.09,PPO,Walker2d-v4,1
4981,reward,259,1.3812310185096963,-1.781,PPO,Walker2d-v4,1
4995,reward,260,0.5131686765011509,-1.231,PPO,Walker2d-v4,1
5016,reward,261,-1.9837745869661192,-1.07,PPO,Walker2d-v4,1
5023,reward,262,-2.865666479636708,-1.121,PPO,Walker2d-v4,1
5036,reward,263,0.4112229328600234,-1.021,PPO,Walker2d-v4,1
5048,reward,264,-3.541512121918802,-1.501,PPO,Walker2d-v4,1
5062,reward,265,1.6518593090685942,-1.236,PPO,Walker2d-v4,1
5078,reward,266,1.1398878285986196,-0.872,PPO,Walker2d-v4,1
5100,reward,267,-12.116213868211826,-2.363,PPO,Walker2d-v4,1
5117,reward,268,1.6152942485386228,-1.379,PPO,Walker2d-v4,1
5133,reward,269,-8.872717100142088,-2.405,PPO,Walker2d-v4,1
5195,reward,270,2.139981090550517,-2.242,PPO,Walker2d-v4,1
5229,reward,271,8.939723771648545,-1.15,PPO,Walker2d-v4,1
5240,reward,272,-0.8246439188436185,-0.946,PPO,Walker2d-v4,1
5253,reward,273,-1.4946340731307575,-1.136,PPO,Walker2d-v4,1
5270,reward,274,-6.892833528388175,-1.471,PPO,Walker2d-v4,1
5293,reward,275,-1.5139471250745955,-1.788,PPO,Walker2d-v4,1
5312,reward,276,-11.464014295807052,-3.048,PPO,Walker2d-v4,1
5333,reward,277,-1.81311197221041,-2.018,PPO,Walker2d-v4,1
5359,reward,278,2.441435540462031,-1.935,PPO,Walker2d-v4,1
5370,reward,279,-2.539321058789654,-1.302,PPO,Walker2d-v4,1
5395,reward,280,-3.5915426343056174,-1.875,PPO,Walker2d-v4,1
5413,reward,281,3.0496970655630444,-2.464,PPO,Walker2d-v4,1
5426,reward,282,-2.1512138285781486,-2.597,PPO,Walker2d-v4,1
5444,reward,283,-1.615606420941842,-2.609,PPO,Walker2d-v4,1
5466,reward,284,-7.167635653459033,-2.637,PPO,Walker2d-v4,1
5494,reward,285,4.3686259138663,-2.048,PPO,Walker2d-v4,1
5509,reward,286,0.4039948039396365,-0.861,PPO,Walker2d-v4,1
5531,reward,287,-6.919685519658861,-1.372,PPO,Walker2d-v4,1
5552,reward,288,-7.162582944471188,-2.333,PPO,Walker2d-v4,1
5562,reward,289,-2.0374615038865884,-2.282,PPO,Walker2d-v4,1
5589,reward,290,-0.42652290236454116,-1.966,PPO,Walker2d-v4,1
5608,reward,291,3.4897716472179248,-1.922,PPO,Walker2d-v4,1
5633,reward,292,-0.562824378985943,-1.763,PPO,Walker2d-v4,1
5642,reward,293,-5.519630223573819,-2.153,PPO,Walker2d-v4,1
5654,reward,294,-3.329013766008095,-1.77,PPO,Walker2d-v4,1
5667,reward,295,2.9600506596475102,-1.91,PPO,Walker2d-v4,1
5685,reward,296,0.8869327244027543,-1.862,PPO,Walker2d-v4,1
5701,reward,297,2.5916207607879165,-0.911,PPO,Walker2d-v4,1
5726,reward,298,0.7777126607900211,-0.117,PPO,Walker2d-v4,1
5736,reward,299,-1.3984659787301714,-0.053,PPO,Walker2d-v4,1
5754,reward,300,4.49272845709716,0.439,PPO,Walker2d-v4,1
5776,reward,301,4.369218865429147,0.527,PPO,Walker2d-v4,1
5802,reward,302,-1.8267607454953965,0.4,PPO,Walker2d-v4,1
5815,reward,303,-6.410164985465136,0.311,PPO,Walker2d-v4,1
5832,reward,304,4.009306814094739,1.045,PPO,Walker2d-v4,1
5854,reward,305,4.04964414519963,1.154,PPO,Walker2d-v4,1
5875,reward,306,-4.445033380342819,0.621,PPO,Walker2d-v4,1
5887,reward,307,-3.940436864317423,-0.032,PPO,Walker2d-v4,1
5899,reward,308,-2.757470165596513,-0.386,PPO,Walker2d-v4,1
5910,reward,309,-2.788779082502778,-0.525,PPO,Walker2d-v4,1
5942,reward,310,2.704244626987319,-0.704,PPO,Walker2d-v4,1
5956,reward,311,2.4571990866433246,-0.895,PPO,Walker2d-v4,1
5971,reward,312,-2.8619165076423383,-0.998,PPO,Walker2d-v4,1
5985,reward,313,-0.8163880379313533,-0.439,PPO,Walker2d-v4,1
6022,reward,314,2.505755947431735,-0.589,PPO,Walker2d-v4,1
6036,reward,315,-4.85916917526162,-1.48,PPO,Walker2d-v4,1
6052,reward,316,1.43869153889223,-0.892,PPO,Walker2d-v4,1
6072,reward,317,3.803764980038215,-0.117,PPO,Walker2d-v4,1
6083,reward,318,-0.4852651965391045,0.11,PPO,Walker2d-v4,1
6092,reward,319,-1.6496118835697067,0.224,PPO,Walker2d-v4,1
6137,reward,320,12.748046185948224,1.228,PPO,Walker2d-v4,1
6161,reward,321,-3.1222801213037052,0.67,PPO,Walker2d-v4,1
6177,reward,322,3.0336383282861332,1.26,PPO,Walker2d-v4,1
6195,reward,323,-10.592147648732965,0.282,PPO,Walker2d-v4,1
6208,reward,324,-1.1989582585599388,-0.088,PPO,Walker2d-v4,1
6244,reward,325,-3.7609554179121054,0.021,PPO,Walker2d-v4,1
6271,reward,326,-5.28539787654954,-0.651,PPO,Walker2d-v4,1
6283,reward,327,2.941104806842042,-0.737,PPO,Walker2d-v4,1
6297,reward,328,0.1875122354422628,-0.67,PPO,Walker2d-v4,1
6320,reward,329,-2.107834368071807,-0.716,PPO,Walker2d-v4,1
6339,reward,330,1.617314949758942,-1.829,PPO,Walker2d-v4,1
6358,reward,331,-0.8614226806240195,-1.603,PPO,Walker2d-v4,1
6380,reward,332,-3.958840559398724,-2.302,PPO,Walker2d-v4,1
6395,reward,333,1.05338164757894,-1.137,PPO,Walker2d-v4,1
6417,reward,334,-2.485600559220397,-1.266,PPO,Walker2d-v4,1
6435,reward,335,7.414518213077441,-0.149,PPO,Walker2d-v4,1
6451,reward,336,5.3160033393339585,0.912,PPO,Walker2d-v4,1
6470,reward,337,-1.5341532015275772,0.464,PPO,Walker2d-v4,1
6485,reward,338,4.272909273441055,0.873,PPO,Walker2d-v4,1
6511,reward,339,6.899690208242185,1.773,PPO,Walker2d-v4,1
6531,reward,340,1.5344461037967536,1.765,PPO,Walker2d-v4,1
6560,reward,341,2.617746256360065,2.113,PPO,Walker2d-v4,1
6574,reward,342,-1.679621078828328,2.341,PPO,Walker2d-v4,1
6584,reward,343,-3.751138319754224,1.86,PPO,Walker2d-v4,1
6600,reward,344,-4.268180269936963,1.682,PPO,Walker2d-v4,1
6620,reward,345,-5.02976262821648,0.438,PPO,Walker2d-v4,1
6668,reward,346,3.392339741457711,0.245,PPO,Walker2d-v4,1
6687,reward,347,-4.5707066556482605,-0.058,PPO,Walker2d-v4,1
6703,reward,348,-0.2163462113823751,-0.507,PPO,Walker2d-v4,1
6732,reward,349,1.05916756696855,-1.091,PPO,Walker2d-v4,1
6749,reward,350,-0.7056426582661441,-1.315,PPO,Walker2d-v4,1
6766,reward,351,-0.04843612238680306,-1.582,PPO,Walker2d-v4,1
6783,reward,352,-3.642525838282467,-1.778,PPO,Walker2d-v4,1
6814,reward,353,-4.373177994795791,-1.84,PPO,Walker2d-v4,1
6830,reward,354,-0.8919989643221868,-1.503,PPO,Walker2d-v4,1
6851,reward,355,1.5266263434621372,-0.847,PPO,Walker2d-v4,1
6865,reward,356,3.8455526664313133,-0.802,PPO,Walker2d-v4,1
6879,reward,357,0.8405663499610156,-0.261,PPO,Walker2d-v4,1
6898,reward,358,-6.939856373244751,-0.933,PPO,Walker2d-v4,1
6917,reward,359,0.30875175927457643,-1.008,PPO,Walker2d-v4,1
6950,reward,360,2.7124083085719786,-0.666,PPO,Walker2d-v4,1
6983,reward,361,2.5935880403749465,-0.402,PPO,Walker2d-v4,1
6996,reward,362,0.23120393733098032,-0.015,PPO,Walker2d-v4,1
7010,reward,363,0.800607270982346,0.503,PPO,Walker2d-v4,1
7036,reward,364,-3.6584944701594235,0.226,PPO,Walker2d-v4,1
7051,reward,365,2.4846299002682595,0.322,PPO,Walker2d-v4,1
7065,reward,366,-0.7806611430691586,-0.141,PPO,Walker2d-v4,1
7077,reward,367,0.9406882641419334,-0.131,PPO,Walker2d-v4,1
7092,reward,368,-1.6095908007320796,0.402,PPO,Walker2d-v4,1
7110,reward,369,4.771027927699577,0.849,PPO,Walker2d-v4,1
7129,reward,370,-2.307366017518678,0.347,PPO,Walker2d-v4,1
7142,reward,371,1.667229131208873,0.254,PPO,Walker2d-v4,1
7169,reward,372,-2.9193357278508727,-0.061,PPO,Walker2d-v4,1
7187,reward,373,1.193924585993717,-0.022,PPO,Walker2d-v4,1
7203,reward,374,-6.205481137236936,-0.276,PPO,Walker2d-v4,1
7221,reward,375,3.596407473615172,-0.165,PPO,Walker2d-v4,1
7234,reward,376,-1.0283381515076662,-0.19,PPO,Walker2d-v4,1
7245,reward,377,-3.5032786289649063,-0.634,PPO,Walker2d-v4,1
7266,reward,378,7.758626813590792,0.302,PPO,Walker2d-v4,1
7281,reward,379,-7.067003971074902,-0.881,PPO,Walker2d-v4,1
7295,reward,380,-3.6774275149548363,-1.018,PPO,Walker2d-v4,1
7306,reward,381,-2.203951134385072,-1.406,PPO,Walker2d-v4,1
