step,tag,episode,reward,avg10,algo,env,seed
3409,reward,158,21.53518127930567,11.938,PPO,Hopper-v4,0
3418,reward,159,5.840338524974418,11.463,PPO,Hopper-v4,0
3436,reward,160,7.627887918653672,11.549,PPO,Hopper-v4,0
3450,reward,161,5.5216684963492675,11.405,PPO,Hopper-v4,0
3468,reward,162,10.052322190463292,10.983,PPO,Hopper-v4,0
3481,reward,163,9.508695485162647,10.426,PPO,Hopper-v4,0
3494,reward,164,8.556489139427068,10.051,PPO,Hopper-v4,0
3513,reward,165,6.269096695208391,9.843,PPO,Hopper-v4,0
3542,reward,166,17.356594312663834,10.337,PPO,Hopper-v4,0
3555,reward,167,10.120535454178826,10.239,PPO,Hopper-v4,0
3585,reward,168,9.037291685819815,8.989,PPO,Hopper-v4,0
3595,reward,169,6.108971019213309,9.016,PPO,Hopper-v4,0
3606,reward,170,8.078454016090728,9.061,PPO,Hopper-v4,0
3624,reward,171,8.136592021506585,9.323,PPO,Hopper-v4,0
3638,reward,172,9.459781524249156,9.263,PPO,Hopper-v4,0
3655,reward,173,16.358737998281587,9.948,PPO,Hopper-v4,0
3681,reward,174,13.461368588748035,10.439,PPO,Hopper-v4,0
3694,reward,175,10.054825267121698,10.817,PPO,Hopper-v4,0
3718,reward,176,17.440271009424094,10.826,PPO,Hopper-v4,0
3762,reward,177,48.44042898113447,14.658,PPO,Hopper-v4,0
3788,reward,178,10.127919034370594,14.767,PPO,Hopper-v4,0
3798,reward,179,7.675869964890828,14.923,PPO,Hopper-v4,0
3868,reward,180,78.88115746309086,22.004,PPO,Hopper-v4,0
3891,reward,181,16.87575395590753,22.878,PPO,Hopper-v4,0
3914,reward,182,12.899270687704782,23.222,PPO,Hopper-v4,0
3965,reward,183,24.350041410424744,24.021,PPO,Hopper-v4,0
3983,reward,184,16.750467117923527,24.35,PPO,Hopper-v4,0
3999,reward,185,9.947613129643093,24.339,PPO,Hopper-v4,0
4016,reward,186,11.314728945100919,23.726,PPO,Hopper-v4,0
4031,reward,187,15.253348090744629,20.408,PPO,Hopper-v4,0
4055,reward,188,23.61629617848714,21.756,PPO,Hopper-v4,0
4069,reward,189,6.219023612494924,21.611,PPO,Hopper-v4,0
4077,reward,190,5.227374659835202,14.245,PPO,Hopper-v4,0
4102,reward,191,11.225627757657026,13.68,PPO,Hopper-v4,0
4121,reward,192,8.944953439761589,13.285,PPO,Hopper-v4,0
4168,reward,193,38.27921374755223,14.678,PPO,Hopper-v4,0
4199,reward,194,27.270241975741826,15.73,PPO,Hopper-v4,0
4219,reward,195,8.049847569026271,15.54,PPO,Hopper-v4,0
4244,reward,196,12.11652659690745,15.62,PPO,Hopper-v4,0
4259,reward,197,11.629710102162667,15.258,PPO,Hopper-v4,0
4275,reward,198,6.6523233898266065,13.561,PPO,Hopper-v4,0
4288,reward,199,9.432868263929771,13.883,PPO,Hopper-v4,0
4318,reward,200,24.38098535067113,15.798,PPO,Hopper-v4,0
4330,reward,201,11.059968332875945,15.782,PPO,Hopper-v4,0
4374,reward,202,53.725566677571244,20.26,PPO,Hopper-v4,0
4415,reward,203,69.73616927116399,23.405,PPO,Hopper-v4,0
4438,reward,204,17.047528439581075,22.383,PPO,Hopper-v4,0
4454,reward,205,8.55259143899717,22.433,PPO,Hopper-v4,0
4511,reward,206,85.45541797000529,29.767,PPO,Hopper-v4,0
4519,reward,207,4.813282430217647,29.086,PPO,Hopper-v4,0
4537,reward,208,13.035955478155884,29.724,PPO,Hopper-v4,0
4574,reward,209,15.806200704786988,30.361,PPO,Hopper-v4,0
4585,reward,210,6.003501870523265,28.524,PPO,Hopper-v4,0
4641,reward,211,34.33587893465331,30.851,PPO,Hopper-v4,0
4656,reward,212,6.773609576041762,26.156,PPO,Hopper-v4,0
4693,reward,213,12.157032893288742,20.398,PPO,Hopper-v4,0
4717,reward,214,5.005668971648395,19.194,PPO,Hopper-v4,0
4735,reward,215,8.696145572336295,19.208,PPO,Hopper-v4,0
4757,reward,216,10.924569813079556,11.755,PPO,Hopper-v4,0
4770,reward,217,6.980721187878863,11.972,PPO,Hopper-v4,0
4787,reward,218,11.978027566809722,11.866,PPO,Hopper-v4,0
4799,reward,219,5.575607370386829,10.843,PPO,Hopper-v4,0
4820,reward,220,10.45137327691079,11.288,PPO,Hopper-v4,0
4856,reward,221,19.38611962941092,9.793,PPO,Hopper-v4,0
4868,reward,222,7.946823276435817,9.91,PPO,Hopper-v4,0
4891,reward,223,8.556786342831108,9.55,PPO,Hopper-v4,0
4906,reward,224,14.37971324416088,10.488,PPO,Hopper-v4,0
4917,reward,225,9.08042396764695,10.526,PPO,Hopper-v4,0
4934,reward,226,8.959578483320037,10.33,PPO,Hopper-v4,0
4977,reward,227,46.48780314598685,14.28,PPO,Hopper-v4,0
5014,reward,228,45.595356084704996,17.642,PPO,Hopper-v4,0
5037,reward,229,26.55572681759071,19.74,PPO,Hopper-v4,0
5061,reward,230,19.446133539667876,20.639,PPO,Hopper-v4,0
5076,reward,231,12.142251696007577,19.915,PPO,Hopper-v4,0
5090,reward,232,11.270016402778973,20.247,PPO,Hopper-v4,0
5108,reward,233,8.390784053714741,20.231,PPO,Hopper-v4,0
5117,reward,234,5.696773836632632,19.362,PPO,Hopper-v4,0
5135,reward,235,16.072445994765825,20.062,PPO,Hopper-v4,0
5146,reward,236,4.3502533275004875,19.601,PPO,Hopper-v4,0
5160,reward,237,8.064614012108676,15.758,PPO,Hopper-v4,0
5188,reward,238,7.7957922462974025,11.978,PPO,Hopper-v4,0
5219,reward,239,39.63870700984628,13.287,PPO,Hopper-v4,0
5236,reward,240,16.97419918538035,13.04,PPO,Hopper-v4,0
5252,reward,241,10.735781224213934,12.899,PPO,Hopper-v4,0
5266,reward,242,11.198682482738528,12.892,PPO,Hopper-v4,0
5281,reward,243,9.87620719482437,13.04,PPO,Hopper-v4,0
5292,reward,244,7.349881467064632,13.206,PPO,Hopper-v4,0
5319,reward,245,12.89574440323525,12.888,PPO,Hopper-v4,0
5338,reward,246,7.3907581349594995,13.192,PPO,Hopper-v4,0
5357,reward,247,16.23798973275993,14.009,PPO,Hopper-v4,0
5374,reward,248,16.55413424933023,14.885,PPO,Hopper-v4,0
5393,reward,249,6.0078550137354405,11.522,PPO,Hopper-v4,0
5403,reward,250,6.602453301651536,10.485,PPO,Hopper-v4,0
5422,reward,251,13.686732088712732,10.78,PPO,Hopper-v4,0
5435,reward,252,10.786654525212434,10.739,PPO,Hopper-v4,0
5451,reward,253,10.27396119387095,10.779,PPO,Hopper-v4,0
5469,reward,254,16.38442492047488,11.682,PPO,Hopper-v4,0
5478,reward,255,7.258049848130238,11.118,PPO,Hopper-v4,0
5507,reward,256,14.946050416681846,11.874,PPO,Hopper-v4,0
5518,reward,257,8.171155044074485,11.067,PPO,Hopper-v4,0
5546,reward,258,27.321453806133345,12.144,PPO,Hopper-v4,0
5558,reward,259,7.765605705572275,12.32,PPO,Hopper-v4,0
5575,reward,260,11.697911945882792,12.829,PPO,Hopper-v4,0
5602,reward,261,24.33474074172542,13.894,PPO,Hopper-v4,0
5614,reward,262,10.014896507339554,13.817,PPO,Hopper-v4,0
5626,reward,263,11.118780778784256,13.901,PPO,Hopper-v4,0
5642,reward,264,10.637077558188789,13.327,PPO,Hopper-v4,0
5653,reward,265,6.642452510465608,13.265,PPO,Hopper-v4,0
5666,reward,266,9.140903444443062,12.684,PPO,Hopper-v4,0
5680,reward,267,8.363178182321672,12.704,PPO,Hopper-v4,0
5693,reward,268,8.45990431010943,10.818,PPO,Hopper-v4,0
5710,reward,269,9.900077175363606,11.031,PPO,Hopper-v4,0
5740,reward,270,30.49918347433947,12.911,PPO,Hopper-v4,0
5766,reward,271,21.572270265825292,12.635,PPO,Hopper-v4,0
5776,reward,272,4.918682821992425,12.125,PPO,Hopper-v4,0
5798,reward,273,4.8986090863583005,11.503,PPO,Hopper-v4,0
5819,reward,274,20.059218104307423,12.445,PPO,Hopper-v4,0
5829,reward,275,5.402089420007492,12.321,PPO,Hopper-v4,0
5842,reward,276,7.81730169055034,12.189,PPO,Hopper-v4,0
5854,reward,277,10.733379701422376,12.426,PPO,Hopper-v4,0
5883,reward,278,16.49954499322822,13.23,PPO,Hopper-v4,0
5913,reward,279,6.501349408769192,12.89,PPO,Hopper-v4,0
5926,reward,280,7.851202756705245,10.625,PPO,Hopper-v4,0
5944,reward,281,7.639415076468816,9.232,PPO,Hopper-v4,0
5995,reward,282,81.21500528645969,16.862,PPO,Hopper-v4,0
6012,reward,283,17.7272392614422,18.145,PPO,Hopper-v4,0
6061,reward,284,39.566248352668325,20.095,PPO,Hopper-v4,0
6073,reward,285,7.7860579284045865,20.334,PPO,Hopper-v4,0
6104,reward,286,19.87863405730956,21.54,PPO,Hopper-v4,0
6127,reward,287,20.511850207838098,22.518,PPO,Hopper-v4,0
6159,reward,288,26.70686315124783,23.538,PPO,Hopper-v4,0
6231,reward,289,53.264497671066344,28.215,PPO,Hopper-v4,0
6249,reward,290,16.617107258763482,29.091,PPO,Hopper-v4,0
6271,reward,291,3.0699127586961845,28.634,PPO,Hopper-v4,0
6302,reward,292,9.676152742297564,21.48,PPO,Hopper-v4,0
6311,reward,293,5.189608887772697,20.227,PPO,Hopper-v4,0
6330,reward,294,11.688349053116905,17.439,PPO,Hopper-v4,0
6359,reward,295,11.832278865496841,17.844,PPO,Hopper-v4,0
6373,reward,296,11.431251385298227,16.999,PPO,Hopper-v4,0
6387,reward,297,12.2755849607597,16.175,PPO,Hopper-v4,0
6405,reward,298,10.776411898392237,14.582,PPO,Hopper-v4,0
6433,reward,299,8.67028790929505,10.123,PPO,Hopper-v4,0
6452,reward,300,8.075784500725367,9.269,PPO,Hopper-v4,0
6463,reward,301,7.952860455015845,9.757,PPO,Hopper-v4,0
6499,reward,302,19.47991825669287,10.737,PPO,Hopper-v4,0
6514,reward,303,9.255771977999965,11.144,PPO,Hopper-v4,0
6540,reward,304,31.09793630340326,13.085,PPO,Hopper-v4,0
6549,reward,305,5.827197098391119,12.484,PPO,Hopper-v4,0
6591,reward,306,15.86812833261661,12.928,PPO,Hopper-v4,0
6604,reward,307,11.392979465371956,12.84,PPO,Hopper-v4,0
6620,reward,308,8.042668480466055,12.566,PPO,Hopper-v4,0
6632,reward,309,10.163904276387377,12.716,PPO,Hopper-v4,0
6649,reward,310,8.217786753889651,12.73,PPO,Hopper-v4,0
6677,reward,311,20.14345462274994,13.949,PPO,Hopper-v4,0
6693,reward,312,7.037785186232943,12.705,PPO,Hopper-v4,0
6703,reward,313,5.994869408190688,12.379,PPO,Hopper-v4,0
6719,reward,314,12.252959365694462,10.494,PPO,Hopper-v4,0
6753,reward,315,12.898290539022376,11.201,PPO,Hopper-v4,0
6761,reward,316,5.880122121219903,10.202,PPO,Hopper-v4,0
6782,reward,317,8.317495217684865,9.895,PPO,Hopper-v4,0
6832,reward,318,46.25059510215212,13.716,PPO,Hopper-v4,0
6851,reward,319,6.671416582831005,13.366,PPO,Hopper-v4,0
6868,reward,320,6.704128394677622,13.215,PPO,Hopper-v4,0
6896,reward,321,19.302173282829283,13.131,PPO,Hopper-v4,0
6908,reward,322,8.933399143239487,13.321,PPO,Hopper-v4,0
6937,reward,323,19.720160186487654,14.693,PPO,Hopper-v4,0
6951,reward,324,8.145439217639822,14.282,PPO,Hopper-v4,0
6991,reward,325,45.827777999306974,17.575,PPO,Hopper-v4,0
7016,reward,326,7.9560175880087005,17.783,PPO,Hopper-v4,0
7026,reward,327,7.612331661579493,17.712,PPO,Hopper-v4,0
7034,reward,328,5.718319017760766,13.659,PPO,Hopper-v4,0
7056,reward,329,8.058589729441195,13.798,PPO,Hopper-v4,0
7076,reward,330,9.266893895751023,14.054,PPO,Hopper-v4,0
7094,reward,331,8.55372423946769,12.979,PPO,Hopper-v4,0
7111,reward,332,15.232539094215472,13.609,PPO,Hopper-v4,0
7129,reward,333,9.565491934835201,12.594,PPO,Hopper-v4,0
7167,reward,334,54.48466599882244,17.228,PPO,Hopper-v4,0
7187,reward,335,19.06344558718781,14.551,PPO,Hopper-v4,0
7201,reward,336,13.669520833705217,15.123,PPO,Hopper-v4,0
7233,reward,337,19.317571883316035,16.293,PPO,Hopper-v4,0
7242,reward,338,6.626710477078332,16.384,PPO,Hopper-v4,0
7261,reward,339,14.931512167683325,17.071,PPO,Hopper-v4,0
7273,reward,340,6.375813098160038,16.782,PPO,Hopper-v4,0
7286,reward,341,9.059377399091055,16.833,PPO,Hopper-v4,0
7302,reward,342,17.008426976834908,17.01,PPO,Hopper-v4,0
7323,reward,343,6.988666009724827,16.753,PPO,Hopper-v4,0
7330,reward,344,4.141034381438926,11.718,PPO,Hopper-v4,0
7339,reward,345,6.591903965121071,10.471,PPO,Hopper-v4,0
7347,reward,346,5.3027942699671815,9.634,PPO,Hopper-v4,0
7377,reward,347,24.08676435524104,10.111,PPO,Hopper-v4,0
7392,reward,348,11.231419411597065,10.572,PPO,Hopper-v4,0
7417,reward,349,16.374703194386377,10.716,PPO,Hopper-v4,0
7431,reward,350,14.278947857282152,11.506,PPO,Hopper-v4,0
7462,reward,351,8.676984248043388,11.468,PPO,Hopper-v4,0
7481,reward,352,15.664177435811633,11.334,PPO,Hopper-v4,0
7500,reward,353,16.890143607571016,12.324,PPO,Hopper-v4,0
7509,reward,354,5.704300450610903,12.48,PPO,Hopper-v4,0
7523,reward,355,10.52566192976335,12.874,PPO,Hopper-v4,0
7544,reward,356,16.3463042822398,13.978,PPO,Hopper-v4,0
7557,reward,357,8.052551894990168,12.375,PPO,Hopper-v4,0
7582,reward,358,22.341135528486145,13.485,PPO,Hopper-v4,0
7596,reward,359,6.896185300365876,12.538,PPO,Hopper-v4,0
7618,reward,360,21.059355878696287,13.216,PPO,Hopper-v4,0
7637,reward,361,19.958972405029627,14.344,PPO,Hopper-v4,0
7648,reward,362,5.247311607020229,13.302,PPO,Hopper-v4,0
7730,reward,363,100.59008664602862,21.672,PPO,Hopper-v4,0
7756,reward,364,10.566302051084092,22.158,PPO,Hopper-v4,0
7776,reward,365,5.810620207340702,21.687,PPO,Hopper-v4,0
7802,reward,366,28.800382538052233,22.932,PPO,Hopper-v4,0
7812,reward,367,4.365355788689757,22.564,PPO,Hopper-v4,0
7827,reward,368,9.828562778181682,21.312,PPO,Hopper-v4,0
7840,reward,369,10.697279216397378,21.692,PPO,Hopper-v4,0
