step,tag,episode,reward,avg10,algo,env,seed
90259,reward,2542,-0.23180258543439858,-2.778,PPO,Walker2d-v4,0
90344,reward,2543,-34.41580850332254,-5.867,PPO,Walker2d-v4,0
90391,reward,2544,-14.206335021426185,-6.265,PPO,Walker2d-v4,0
90460,reward,2545,-8.08410457552588,-5.437,PPO,Walker2d-v4,0
90518,reward,2546,-9.923313068155304,-5.974,PPO,Walker2d-v4,0
90558,reward,2547,-4.805275004326237,-8.783,PPO,Walker2d-v4,0
90618,reward,2548,-10.699273480376185,-8.325,PPO,Walker2d-v4,0
90659,reward,2549,-13.319045335210669,-8.294,PPO,Walker2d-v4,0
90723,reward,2550,-12.331678653692302,-11.568,PPO,Walker2d-v4,0
90775,reward,2551,-15.162326786461003,-12.318,PPO,Walker2d-v4,0
90823,reward,2552,-15.314516260675113,-13.826,PPO,Walker2d-v4,0
90859,reward,2553,-15.02149166713609,-11.887,PPO,Walker2d-v4,0
90949,reward,2554,-52.29063177524644,-15.695,PPO,Walker2d-v4,0
91030,reward,2555,-32.879213022023514,-18.175,PPO,Walker2d-v4,0
91079,reward,2556,-15.152767060200937,-18.698,PPO,Walker2d-v4,0
91124,reward,2557,-12.673162330636334,-19.484,PPO,Walker2d-v4,0
91174,reward,2558,-9.075059754951566,-19.322,PPO,Walker2d-v4,0
91223,reward,2559,-14.795672015925119,-19.47,PPO,Walker2d-v4,0
91286,reward,2560,-4.283696802356119,-18.665,PPO,Walker2d-v4,0
91357,reward,2561,1.670166231400617,-16.982,PPO,Walker2d-v4,0
91411,reward,2562,16.861318672592088,-13.764,PPO,Walker2d-v4,0
91459,reward,2563,-13.272377030819985,-13.589,PPO,Walker2d-v4,0
91522,reward,2564,-17.142554615092575,-10.074,PPO,Walker2d-v4,0
91564,reward,2565,-8.018021616236354,-7.588,PPO,Walker2d-v4,0
91610,reward,2566,-11.83851318382467,-7.257,PPO,Walker2d-v4,0
91656,reward,2567,3.0958873582250566,-5.68,PPO,Walker2d-v4,0
91695,reward,2568,-14.968915986206525,-6.269,PPO,Walker2d-v4,0
91778,reward,2569,-42.236079992158196,-9.013,PPO,Walker2d-v4,0
91837,reward,2570,7.305553788598726,-7.854,PPO,Walker2d-v4,0
91894,reward,2571,-11.34018563446292,-9.155,PPO,Walker2d-v4,0
91947,reward,2572,-14.07878228760552,-12.249,PPO,Walker2d-v4,0
91986,reward,2573,-8.943655723493787,-11.817,PPO,Walker2d-v4,0
92050,reward,2574,-7.021177641049736,-10.804,PPO,Walker2d-v4,0
92116,reward,2575,-19.178274534898453,-11.92,PPO,Walker2d-v4,0
92187,reward,2576,-9.879083490137251,-11.724,PPO,Walker2d-v4,0
92235,reward,2577,-16.346568252710796,-13.669,PPO,Walker2d-v4,0
92276,reward,2578,4.745512386960287,-11.697,PPO,Walker2d-v4,0
92318,reward,2579,6.867230458849422,-6.787,PPO,Walker2d-v4,0
92357,reward,2580,0.2960084039150854,-7.488,PPO,Walker2d-v4,0
92438,reward,2581,14.758117538160095,-4.878,PPO,Walker2d-v4,0
92487,reward,2582,-10.250805424868489,-4.495,PPO,Walker2d-v4,0
92538,reward,2583,-13.589240243124726,-4.96,PPO,Walker2d-v4,0
92621,reward,2584,-8.577266955268758,-5.115,PPO,Walker2d-v4,0
92687,reward,2585,-7.611484389958687,-3.959,PPO,Walker2d-v4,0
92737,reward,2586,-13.3473124199703,-4.306,PPO,Walker2d-v4,0
92835,reward,2587,-14.327835109653591,-4.104,PPO,Walker2d-v4,0
92918,reward,2588,-19.44071646116214,-6.522,PPO,Walker2d-v4,0
92998,reward,2589,11.129554906159589,-6.096,PPO,Walker2d-v4,0
93076,reward,2590,12.865216022702931,-4.839,PPO,Walker2d-v4,0
93130,reward,2591,-6.781528316967936,-6.993,PPO,Walker2d-v4,0
93184,reward,2592,-15.095096342307691,-7.478,PPO,Walker2d-v4,0
93230,reward,2593,-11.408269252729532,-7.259,PPO,Walker2d-v4,0
93261,reward,2594,-6.666827305105549,-7.068,PPO,Walker2d-v4,0
93318,reward,2595,-10.498371249358161,-7.357,PPO,Walker2d-v4,0
93364,reward,2596,-17.461961162292113,-7.769,PPO,Walker2d-v4,0
93407,reward,2597,3.5879576367887527,-5.977,PPO,Walker2d-v4,0
93515,reward,2598,1.096919160072097,-3.923,PPO,Walker2d-v4,0
93550,reward,2599,-1.0242492890873618,-5.139,PPO,Walker2d-v4,0
93598,reward,2600,-10.101565890045444,-7.435,PPO,Walker2d-v4,0
93667,reward,2601,2.459871408497788,-6.511,PPO,Walker2d-v4,0
93715,reward,2602,5.5935204114612915,-4.442,PPO,Walker2d-v4,0
93793,reward,2603,-26.095642469620707,-5.911,PPO,Walker2d-v4,0
93874,reward,2604,35.099306714306934,-1.734,PPO,Walker2d-v4,0
93923,reward,2605,-5.92434972154671,-1.277,PPO,Walker2d-v4,0
93976,reward,2606,-6.9648447751719855,-0.227,PPO,Walker2d-v4,0
94035,reward,2607,-10.591537329612452,-1.645,PPO,Walker2d-v4,0
94093,reward,2608,-11.567822165646849,-2.912,PPO,Walker2d-v4,0
94152,reward,2609,-23.527499867673885,-5.162,PPO,Walker2d-v4,0
94209,reward,2610,-11.184356074021945,-5.27,PPO,Walker2d-v4,0
94270,reward,2611,-5.568702120647336,-6.073,PPO,Walker2d-v4,0
94316,reward,2612,-15.505299913366287,-8.183,PPO,Walker2d-v4,0
94355,reward,2613,-17.17948524152048,-7.291,PPO,Walker2d-v4,0
94404,reward,2614,-12.135383947833189,-12.015,PPO,Walker2d-v4,0
94450,reward,2615,-11.81219973455873,-12.604,PPO,Walker2d-v4,0
94486,reward,2616,-19.769965609550713,-13.884,PPO,Walker2d-v4,0
94525,reward,2617,-8.118822243839318,-13.637,PPO,Walker2d-v4,0
94559,reward,2618,-11.472134135623651,-13.627,PPO,Walker2d-v4,0
94634,reward,2619,1.3595420239262437,-11.139,PPO,Walker2d-v4,0
94667,reward,2620,-15.566586106499212,-11.577,PPO,Walker2d-v4,0
94728,reward,2621,-6.36425647225731,-11.656,PPO,Walker2d-v4,0
94784,reward,2622,-9.424438724447972,-11.048,PPO,Walker2d-v4,0
94851,reward,2623,-16.696936128390885,-11.0,PPO,Walker2d-v4,0
94908,reward,2624,-6.61659778424973,-10.448,PPO,Walker2d-v4,0
94941,reward,2625,-10.211308091654065,-10.288,PPO,Walker2d-v4,0
94975,reward,2626,-2.1204684905635194,-8.523,PPO,Walker2d-v4,0
95085,reward,2627,-44.60457513631679,-12.172,PPO,Walker2d-v4,0
95126,reward,2628,0.5173961373775693,-10.973,PPO,Walker2d-v4,0
95175,reward,2629,-9.409092001064321,-12.05,PPO,Walker2d-v4,0
95221,reward,2630,-3.714420165489804,-10.864,PPO,Walker2d-v4,0
95302,reward,2631,3.3622409111693345,-9.892,PPO,Walker2d-v4,0
95375,reward,2632,-6.12070560238172,-9.561,PPO,Walker2d-v4,0
95427,reward,2633,-15.509784267054293,-9.443,PPO,Walker2d-v4,0
95469,reward,2634,-8.992880192511047,-9.68,PPO,Walker2d-v4,0
95509,reward,2635,2.9779384266344575,-8.361,PPO,Walker2d-v4,0
95570,reward,2636,-8.427892115820292,-8.992,PPO,Walker2d-v4,0
95615,reward,2637,6.025178427414897,-3.929,PPO,Walker2d-v4,0
95676,reward,2638,-8.34463289633986,-4.815,PPO,Walker2d-v4,0
95788,reward,2639,76.76114160077098,3.802,PPO,Walker2d-v4,0
95832,reward,2640,-12.17315442313498,2.956,PPO,Walker2d-v4,0
95903,reward,2641,3.427719666230013,2.962,PPO,Walker2d-v4,0
95945,reward,2642,-1.980759986972422,3.376,PPO,Walker2d-v4,0
95999,reward,2643,-3.2712725959024103,4.6,PPO,Walker2d-v4,0
96039,reward,2644,-9.917786365073313,4.508,PPO,Walker2d-v4,0
96088,reward,2645,-12.751948017088012,2.935,PPO,Walker2d-v4,0
96145,reward,2646,-10.456823946188479,2.732,PPO,Walker2d-v4,0
96168,reward,2647,-2.4590044028644282,1.883,PPO,Walker2d-v4,0
96207,reward,2648,-5.66749381560178,2.151,PPO,Walker2d-v4,0
96281,reward,2649,-4.188450458115852,-5.944,PPO,Walker2d-v4,0
96359,reward,2650,-9.44660707975059,-5.671,PPO,Walker2d-v4,0
96394,reward,2651,-12.811853819453912,-7.295,PPO,Walker2d-v4,0
96423,reward,2652,-12.788325706236126,-8.376,PPO,Walker2d-v4,0
96463,reward,2653,-16.050836055170894,-9.654,PPO,Walker2d-v4,0
96499,reward,2654,-7.451563772369333,-9.407,PPO,Walker2d-v4,0
96585,reward,2655,-27.227084504314664,-10.855,PPO,Walker2d-v4,0
96690,reward,2656,9.327434273349311,-8.876,PPO,Walker2d-v4,0
96739,reward,2657,-12.773349329300784,-9.908,PPO,Walker2d-v4,0
96802,reward,2658,-8.344840385592722,-10.176,PPO,Walker2d-v4,0
96839,reward,2659,-8.780775769945297,-10.635,PPO,Walker2d-v4,0
96878,reward,2660,-9.991573101725217,-10.689,PPO,Walker2d-v4,0
96927,reward,2661,-15.018644360495756,-10.91,PPO,Walker2d-v4,0
96999,reward,2662,0.9777640142099617,-9.533,PPO,Walker2d-v4,0
97090,reward,2663,49.6118284457894,-2.967,PPO,Walker2d-v4,0
97140,reward,2664,7.0109759036015245,-1.521,PPO,Walker2d-v4,0
97192,reward,2665,-12.348473589618429,-0.033,PPO,Walker2d-v4,0
97229,reward,2666,-1.3011384702695028,-1.096,PPO,Walker2d-v4,0
97261,reward,2667,2.931349964323718,0.475,PPO,Walker2d-v4,0
97314,reward,2668,-6.33496976768187,0.676,PPO,Walker2d-v4,0
97361,reward,2669,-6.093033879352925,0.944,PPO,Walker2d-v4,0
97440,reward,2670,-15.64925930697539,0.379,PPO,Walker2d-v4,0
97490,reward,2671,-7.840755602246816,1.096,PPO,Walker2d-v4,0
97569,reward,2672,-22.993204734547657,-1.301,PPO,Walker2d-v4,0
97615,reward,2673,-10.677448576239982,-7.33,PPO,Walker2d-v4,0
97661,reward,2674,-9.1006833029788,-8.941,PPO,Walker2d-v4,0
97718,reward,2675,-4.17722338195221,-8.124,PPO,Walker2d-v4,0
97803,reward,2676,4.263790865252436,-7.567,PPO,Walker2d-v4,0
97874,reward,2677,36.66788618210514,-4.193,PPO,Walker2d-v4,0
97923,reward,2678,-11.794943380896271,-4.739,PPO,Walker2d-v4,0
97986,reward,2679,-8.706641533778171,-5.001,PPO,Walker2d-v4,0
98086,reward,2680,-20.46775861375562,-5.483,PPO,Walker2d-v4,0
98127,reward,2681,-9.369672353350142,-5.636,PPO,Walker2d-v4,0
98170,reward,2682,-7.114390085497908,-4.048,PPO,Walker2d-v4,0
98213,reward,2683,-3.858278922950494,-3.366,PPO,Walker2d-v4,0
98273,reward,2684,-8.964014677828333,-3.352,PPO,Walker2d-v4,0
98304,loss,-8.381903171539307e-09,1.7337136268615723,PPO,Walker2d-v4,0
98313,reward,2685,-13.120523350259475,-4.246,PPO,Walker2d-v4,0
98368,reward,2686,-5.123539313187644,-5.185,PPO,Walker2d-v4,0
98410,reward,2687,-10.773168820874826,-9.929,PPO,Walker2d-v4,0
98480,reward,2688,0.6397829519145716,-8.686,PPO,Walker2d-v4,0
98515,reward,2689,-11.48958608141658,-8.964,PPO,Walker2d-v4,0
98549,reward,2690,0.15930960507102632,-6.901,PPO,Walker2d-v4,0
98586,reward,2691,-12.527356953614508,-7.217,PPO,Walker2d-v4,0
98629,reward,2692,-12.511810223889706,-7.757,PPO,Walker2d-v4,0
98681,reward,2693,-16.739761460804317,-9.045,PPO,Walker2d-v4,0
98726,reward,2694,-10.822908661415521,-9.231,PPO,Walker2d-v4,0
98777,reward,2695,-8.749215609907317,-8.794,PPO,Walker2d-v4,0
98819,reward,2696,-2.3246800508240195,-8.514,PPO,Walker2d-v4,0
98846,reward,2697,-10.411586081509776,-8.478,PPO,Walker2d-v4,0
98884,reward,2698,-11.707558867915992,-9.713,PPO,Walker2d-v4,0
98923,reward,2699,-13.885345270015174,-9.952,PPO,Walker2d-v4,0
98992,reward,2700,34.52595507230585,-6.515,PPO,Walker2d-v4,0
99029,reward,2701,16.565926088702412,-3.606,PPO,Walker2d-v4,0
99090,reward,2702,-9.398009628101114,-3.295,PPO,Walker2d-v4,0
99142,reward,2703,-2.074797216051185,-1.828,PPO,Walker2d-v4,0
99242,reward,2704,-34.63676469347881,-4.21,PPO,Walker2d-v4,0
99279,reward,2705,-13.087862636305834,-4.643,PPO,Walker2d-v4,0
99316,reward,2706,-10.030959053291173,-5.414,PPO,Walker2d-v4,0
99365,reward,2707,4.103760446702493,-3.963,PPO,Walker2d-v4,0
99421,reward,2708,-11.31805322204894,-3.924,PPO,Walker2d-v4,0
99457,reward,2709,-16.702783001640935,-4.205,PPO,Walker2d-v4,0
99504,reward,2710,-8.650860206495693,-8.523,PPO,Walker2d-v4,0
99539,reward,2711,-9.66608411650613,-11.146,PPO,Walker2d-v4,0
99586,reward,2712,-11.995198425789637,-11.406,PPO,Walker2d-v4,0
99628,reward,2713,-12.627774610923478,-12.461,PPO,Walker2d-v4,0
99703,reward,2714,5.642656996971388,-8.433,PPO,Walker2d-v4,0
99747,reward,2715,-12.779592677189754,-8.402,PPO,Walker2d-v4,0
99796,reward,2716,-5.36815252974498,-7.936,PPO,Walker2d-v4,0
99845,reward,2717,-8.911058559622994,-9.238,PPO,Walker2d-v4,0
99876,reward,2718,-8.350457169013758,-8.941,PPO,Walker2d-v4,0
99925,reward,2719,-11.701194111253908,-8.441,PPO,Walker2d-v4,0
99965,reward,2720,3.4135455184572274,-7.234,PPO,Walker2d-v4,0
100000,speed,3215.17,0.55,PPO,Walker2d-v4,0
100019,reward,2721,-10.352665638039689,-7.303,PPO,Walker2d-v4,0
100067,reward,2722,-18.89073760838119,-7.993,PPO,Walker2d-v4,0
100121,reward,2723,-0.816297544460224,-6.811,PPO,Walker2d-v4,0
100164,reward,2724,-8.707366764635472,-8.246,PPO,Walker2d-v4,0
100202,reward,2725,-20.118772120266115,-8.98,PPO,Walker2d-v4,0
100251,reward,2726,-10.585999907726112,-9.502,PPO,Walker2d-v4,0
100301,reward,2727,-8.788982701419082,-9.49,PPO,Walker2d-v4,0
100383,reward,2728,7.157067963594226,-7.939,PPO,Walker2d-v4,0
100421,reward,2729,-15.91178505753372,-8.36,PPO,Walker2d-v4,0
100462,reward,2730,-19.109891656421063,-10.613,PPO,Walker2d-v4,0
100519,reward,2731,-11.126433526291887,-10.69,PPO,Walker2d-v4,0
100561,reward,2732,-13.256712281199814,-10.127,PPO,Walker2d-v4,0
100605,reward,2733,-15.185500109616608,-11.563,PPO,Walker2d-v4,0
100641,reward,2734,-13.859067337553695,-12.079,PPO,Walker2d-v4,0
100695,reward,2735,-5.256035315394989,-10.592,PPO,Walker2d-v4,0
100755,reward,2736,-8.365485234455157,-10.37,PPO,Walker2d-v4,0
100803,reward,2737,-5.153087857079938,-10.007,PPO,Walker2d-v4,0
100855,reward,2738,-11.771113068678094,-11.9,PPO,Walker2d-v4,0
100903,reward,2739,-7.657403580918615,-11.074,PPO,Walker2d-v4,0
100929,reward,2740,-12.615849966577013,-10.425,PPO,Walker2d-v4,0
100983,reward,2741,-11.981170826089976,-10.51,PPO,Walker2d-v4,0
101024,reward,2742,-10.31251170778717,-10.216,PPO,Walker2d-v4,0
101086,reward,2743,-9.074599990748094,-9.605,PPO,Walker2d-v4,0
101124,reward,2744,-13.599695540975546,-9.579,PPO,Walker2d-v4,0
101156,reward,2745,-13.147457785117231,-10.368,PPO,Walker2d-v4,0
101186,reward,2746,-13.22203235498715,-10.853,PPO,Walker2d-v4,0
101260,reward,2747,-7.997349137107926,-11.138,PPO,Walker2d-v4,0
101317,reward,2748,-9.76978339130403,-10.938,PPO,Walker2d-v4,0
101371,reward,2749,-13.025088243622632,-11.475,PPO,Walker2d-v4,0
101442,reward,2750,-13.832418394361062,-11.596,PPO,Walker2d-v4,0
101489,reward,2751,24.398682751701614,-7.958,PPO,Walker2d-v4,0
101526,reward,2752,-16.857323195358077,-8.613,PPO,Walker2d-v4,0
101560,reward,2753,-14.30009216973888,-9.135,PPO,Walker2d-v4,0
101642,reward,2754,-32.11743478232272,-10.987,PPO,Walker2d-v4,0
101694,reward,2755,-6.273082073567702,-10.3,PPO,Walker2d-v4,0
101760,reward,2756,5.765768640488554,-8.401,PPO,Walker2d-v4,0
101842,reward,2757,-1.6988209177764289,-7.771,PPO,Walker2d-v4,0
101888,reward,2758,-11.621675309499306,-7.956,PPO,Walker2d-v4,0
101945,reward,2759,-7.584214327622454,-7.412,PPO,Walker2d-v4,0
102030,reward,2760,46.172322042949055,-1.412,PPO,Walker2d-v4,0
102084,reward,2761,-10.747682085273091,-4.926,PPO,Walker2d-v4,0
102122,reward,2762,-16.472845771616885,-4.888,PPO,Walker2d-v4,0
102149,reward,2763,-9.465811698128254,-4.404,PPO,Walker2d-v4,0
102184,reward,2764,-16.41812009114748,-2.834,PPO,Walker2d-v4,0
102225,reward,2765,-15.733047547270484,-3.78,PPO,Walker2d-v4,0
102267,reward,2766,-9.160530415988413,-5.273,PPO,Walker2d-v4,0
102297,reward,2767,-7.813489788780153,-5.885,PPO,Walker2d-v4,0
102324,reward,2768,-5.331799250745236,-5.256,PPO,Walker2d-v4,0
102366,reward,2769,-7.8747359015614755,-5.285,PPO,Walker2d-v4,0
102407,reward,2770,5.106088639405436,-9.391,PPO,Walker2d-v4,0
102469,reward,2771,-8.272736614358136,-9.144,PPO,Walker2d-v4,0
102514,reward,2772,-11.751357784754065,-8.672,PPO,Walker2d-v4,0
102548,reward,2773,6.30848011701455,-7.094,PPO,Walker2d-v4,0
102602,reward,2774,4.216651401120019,-5.031,PPO,Walker2d-v4,0
102644,reward,2775,-1.0852018619619106,-3.566,PPO,Walker2d-v4,0
102688,reward,2776,-12.383324733908466,-3.888,PPO,Walker2d-v4,0
102759,reward,2777,-22.813854452469027,-5.388,PPO,Walker2d-v4,0
102806,reward,2778,-9.880187547119123,-5.843,PPO,Walker2d-v4,0
102854,reward,2779,-8.171798110963934,-5.873,PPO,Walker2d-v4,0
102923,reward,2780,-5.989713766020536,-6.982,PPO,Walker2d-v4,0
102950,reward,2781,-9.736798289519239,-7.129,PPO,Walker2d-v4,0
102986,reward,2782,-16.943954298436353,-7.648,PPO,Walker2d-v4,0
103036,reward,2783,-14.223395789404346,-9.701,PPO,Walker2d-v4,0
103085,reward,2784,0.4696934915267982,-10.076,PPO,Walker2d-v4,0
103127,reward,2785,-14.534320787366608,-11.421,PPO,Walker2d-v4,0
103183,reward,2786,-13.759438661267819,-11.558,PPO,Walker2d-v4,0
103246,reward,2787,-18.071318016257045,-11.084,PPO,Walker2d-v4,0
103300,reward,2788,-12.06965755147143,-11.303,PPO,Walker2d-v4,0
103341,reward,2789,-15.750483162981418,-12.061,PPO,Walker2d-v4,0
103381,reward,2790,-12.326058154257648,-12.695,PPO,Walker2d-v4,0
103422,reward,2791,-2.2046730808270283,-11.941,PPO,Walker2d-v4,0
103472,reward,2792,5.549367960766046,-9.692,PPO,Walker2d-v4,0
103533,reward,2793,-5.530922195875194,-8.823,PPO,Walker2d-v4,0
103625,reward,2794,60.312954349742704,-2.838,PPO,Walker2d-v4,0
103666,reward,2795,-15.058734665038461,-2.891,PPO,Walker2d-v4,0
103712,reward,2796,-8.261607817957813,-2.341,PPO,Walker2d-v4,0
103754,reward,2797,-13.264780653795373,-1.86,PPO,Walker2d-v4,0
103795,reward,2798,-7.529360971996647,-1.406,PPO,Walker2d-v4,0
103863,reward,2799,-0.044938096397423855,0.164,PPO,Walker2d-v4,0
103953,reward,2800,31.48732518705731,4.545,PPO,Walker2d-v4,0
103999,reward,2801,-6.890329266552293,4.077,PPO,Walker2d-v4,0
104050,reward,2802,8.560686786508551,4.378,PPO,Walker2d-v4,0
104108,reward,2803,-10.951918521922199,3.836,PPO,Walker2d-v4,0
104149,reward,2804,-9.868778021006648,-3.182,PPO,Walker2d-v4,0
104180,reward,2805,-12.238734521056735,-2.9,PPO,Walker2d-v4,0
104244,reward,2806,25.443379929813915,0.47,PPO,Walker2d-v4,0
104329,reward,2807,-9.460423499597567,0.851,PPO,Walker2d-v4,0
104363,reward,2808,-4.610157077760983,1.143,PPO,Walker2d-v4,0
104436,reward,2809,-4.5358052642474025,0.694,PPO,Walker2d-v4,0
104490,reward,2810,-4.955549532596868,-2.951,PPO,Walker2d-v4,0
104523,reward,2811,-10.995114296300741,-3.361,PPO,Walker2d-v4,0
104610,reward,2812,-12.026244243918363,-5.42,PPO,Walker2d-v4,0
104641,reward,2813,-16.707147394475555,-5.995,PPO,Walker2d-v4,0
104704,reward,2814,-4.324955914721944,-5.441,PPO,Walker2d-v4,0
104746,reward,2815,-14.747589729124627,-5.692,PPO,Walker2d-v4,0
104785,reward,2816,-11.033575543234246,-9.34,PPO,Walker2d-v4,0
104816,reward,2817,3.5688866830047608,-8.037,PPO,Walker2d-v4,0
104852,reward,2818,-4.138465273204409,-7.99,PPO,Walker2d-v4,0
104899,reward,2819,-14.116206612763607,-8.948,PPO,Walker2d-v4,0
104936,reward,2820,-12.835155131403647,-9.736,PPO,Walker2d-v4,0
104978,reward,2821,-9.394864034125725,-9.576,PPO,Walker2d-v4,0
105008,reward,2822,-2.8645014101546886,-8.659,PPO,Walker2d-v4,0
105051,reward,2823,6.9497218021107265,-6.294,PPO,Walker2d-v4,0
105094,reward,2824,-17.468760012918484,-7.608,PPO,Walker2d-v4,0
105173,reward,2825,36.261216317684706,-2.507,PPO,Walker2d-v4,0
105213,reward,2826,-8.530769153557117,-2.257,PPO,Walker2d-v4,0
105264,reward,2827,-3.8047205493798675,-2.994,PPO,Walker2d-v4,0
105299,reward,2828,-18.245002692437293,-4.405,PPO,Walker2d-v4,0
105341,reward,2829,-15.729488993507074,-4.566,PPO,Walker2d-v4,0
105399,reward,2830,-10.707303532642726,-4.353,PPO,Walker2d-v4,0
105450,reward,2831,-10.154299678247927,-4.429,PPO,Walker2d-v4,0
105486,reward,2832,-17.953129066026637,-5.938,PPO,Walker2d-v4,0
105546,reward,2833,-8.346553191720204,-7.468,PPO,Walker2d-v4,0
105583,reward,2834,-16.54078179313468,-7.375,PPO,Walker2d-v4,0
105622,reward,2835,6.568565320468484,-10.344,PPO,Walker2d-v4,0
105648,reward,2836,-1.9508181009349896,-9.686,PPO,Walker2d-v4,0
105715,reward,2837,7.8874044690326786,-8.517,PPO,Walker2d-v4,0
105766,reward,2838,-4.889408986630983,-7.182,PPO,Walker2d-v4,0
105818,reward,2839,-4.553302192394754,-6.064,PPO,Walker2d-v4,0
105876,reward,2840,-7.480093994906488,-5.741,PPO,Walker2d-v4,0
105902,reward,2841,0.9035904439347193,-4.635,PPO,Walker2d-v4,0
105975,reward,2842,7.7963626122051615,-2.061,PPO,Walker2d-v4,0
106043,reward,2843,0.4069509558244595,-1.185,PPO,Walker2d-v4,0
106100,reward,2844,13.028125448280843,1.772,PPO,Walker2d-v4,0
106160,reward,2845,10.58756695639979,2.174,PPO,Walker2d-v4,0
106217,reward,2846,-1.0972087820634306,2.259,PPO,Walker2d-v4,0
106268,reward,2847,-14.67133216121308,0.003,PPO,Walker2d-v4,0
106362,reward,2848,-39.21077667260171,-3.429,PPO,Walker2d-v4,0
106452,reward,2849,-30.804019733688158,-6.054,PPO,Walker2d-v4,0
106496,loss,4.6566128730773926e-09,1.5882917642593384,PPO,Walker2d-v4,0
106513,reward,2850,19.719799876829462,-3.334,PPO,Walker2d-v4,0
106546,reward,2851,-16.65849802383466,-5.09,PPO,Walker2d-v4,0
106603,reward,2852,-8.859379109992133,-6.756,PPO,Walker2d-v4,0
106674,reward,2853,-24.14878605425467,-9.211,PPO,Walker2d-v4,0
106698,reward,2854,-9.956724732687444,-11.51,PPO,Walker2d-v4,0
106736,reward,2855,-9.374875714703307,-13.506,PPO,Walker2d-v4,0
106786,reward,2856,-12.125461922644506,-14.609,PPO,Walker2d-v4,0
106819,reward,2857,-17.72183605890453,-14.914,PPO,Walker2d-v4,0
106858,reward,2858,-11.593918656036543,-12.152,PPO,Walker2d-v4,0
106952,reward,2859,-46.59707713500287,-13.732,PPO,Walker2d-v4,0
107016,reward,2860,8.16256455935122,-14.887,PPO,Walker2d-v4,0
107097,reward,2861,6.437152440150209,-12.578,PPO,Walker2d-v4,0
107136,reward,2862,-20.07771032649668,-13.7,PPO,Walker2d-v4,0
107180,reward,2863,-14.613910091285199,-12.746,PPO,Walker2d-v4,0
107227,reward,2864,0.2634405776927391,-11.724,PPO,Walker2d-v4,0
107276,reward,2865,-6.90599960027828,-11.477,PPO,Walker2d-v4,0
107327,reward,2866,-7.600443251311702,-11.025,PPO,Walker2d-v4,0
107373,reward,2867,-11.638597475892192,-10.416,PPO,Walker2d-v4,0
107436,reward,2868,-9.10174555002613,-10.167,PPO,Walker2d-v4,0
107481,reward,2869,-9.697492460771977,-6.477,PPO,Walker2d-v4,0
107506,reward,2870,-9.953014008460727,-8.289,PPO,Walker2d-v4,0
107540,reward,2871,-11.219508367210828,-10.054,PPO,Walker2d-v4,0
107586,reward,2872,-10.98775713911337,-9.146,PPO,Walker2d-v4,0
107635,reward,2873,-14.922845792484367,-9.176,PPO,Walker2d-v4,0
107698,reward,2874,12.506564133250212,-7.952,PPO,Walker2d-v4,0
107747,reward,2875,3.963656285622119,-6.865,PPO,Walker2d-v4,0
107779,reward,2876,2.887811543076646,-5.816,PPO,Walker2d-v4,0
107836,reward,2877,-2.492503329097377,-4.902,PPO,Walker2d-v4,0
107880,reward,2878,-11.44503528989203,-5.136,PPO,Walker2d-v4,0
107933,reward,2879,9.567525414264166,-3.21,PPO,Walker2d-v4,0
107963,reward,2880,-8.14815341351534,-3.029,PPO,Walker2d-v4,0
107986,reward,2881,6.699776763082573,-1.237,PPO,Walker2d-v4,0
108025,reward,2882,-11.507995859808343,-1.289,PPO,Walker2d-v4,0
108047,reward,2883,8.195904835461185,1.023,PPO,Walker2d-v4,0
108075,reward,2884,-13.59463684779697,-1.587,PPO,Walker2d-v4,0
108114,reward,2885,-9.138537790356155,-2.898,PPO,Walker2d-v4,0
108155,reward,2886,-9.859203166474389,-4.172,PPO,Walker2d-v4,0
108195,reward,2887,-11.57494092315573,-5.081,PPO,Walker2d-v4,0
108236,reward,2888,-6.5052285542789186,-4.587,PPO,Walker2d-v4,0
108272,reward,2889,-13.753707867343211,-6.919,PPO,Walker2d-v4,0
108321,reward,2890,-6.4652657436372,-6.75,PPO,Walker2d-v4,0
108348,reward,2891,-14.399737148495284,-8.86,PPO,Walker2d-v4,0
108403,reward,2892,16.978902736687058,-6.012,PPO,Walker2d-v4,0
108437,reward,2893,-9.228273609337316,-7.754,PPO,Walker2d-v4,0
108475,reward,2894,-5.47172320859463,-6.942,PPO,Walker2d-v4,0
108522,reward,2895,-13.205478249671046,-7.348,PPO,Walker2d-v4,0
108585,reward,2896,3.4216448258662573,-6.02,PPO,Walker2d-v4,0
108641,reward,2897,-10.162591940299475,-5.879,PPO,Walker2d-v4,0
108680,reward,2898,-17.29296377099053,-6.958,PPO,Walker2d-v4,0
108725,reward,2899,-11.8942749516332,-6.772,PPO,Walker2d-v4,0
108792,reward,2900,-8.625322332337205,-6.988,PPO,Walker2d-v4,0
108831,reward,2901,-7.840497564770199,-6.332,PPO,Walker2d-v4,0
108867,reward,2902,-18.511701085200087,-9.881,PPO,Walker2d-v4,0
108921,reward,2903,-14.54919322667703,-10.413,PPO,Walker2d-v4,0
108989,reward,2904,5.109383684455385,-9.355,PPO,Walker2d-v4,0
109062,reward,2905,-8.648637434656338,-8.899,PPO,Walker2d-v4,0
109090,reward,2906,-5.901182198385551,-9.832,PPO,Walker2d-v4,0
109144,reward,2907,-6.662302286455091,-9.482,PPO,Walker2d-v4,0
