step,tag
0,phase_start,1,Hopper-v4,80000
13,reward,1,Hopper-v4,6.707028966557564,6.707
23,reward,1,Hopper-v4,6.815339567248389,6.761
32,reward,1,Hopper-v4,7.015314441586,6.846
45,reward,1,Hopper-v4,11.007165741608533,7.886
71,reward,1,Hopper-v4,12.847354029108173,8.878
88,reward,1,Hopper-v4,17.709048277143264,10.35
102,reward,1,Hopper-v4,7.121625394526894,9.889
112,reward,1,Hopper-v4,7.1350436565389135,9.545
132,reward,1,Hopper-v4,21.112264635728256,10.83
164,reward,1,Hopper-v4,42.9377689778653,14.041
212,reward,1,Hopper-v4,33.84532911096148,16.755
232,reward,1,Hopper-v4,20.75692086646224,18.149
247,reward,1,Hopper-v4,12.36067740472464,18.683
264,reward,1,Hopper-v4,19.13035802953215,19.496
291,reward,1,Hopper-v4,16.29680253603616,19.841
305,reward,1,Hopper-v4,12.841799435299919,19.354
318,reward,1,Hopper-v4,9.13981416326806,19.556
332,reward,1,Hopper-v4,8.58681965260451,19.701
345,reward,1,Hopper-v4,8.041337948040633,18.394
366,reward,1,Hopper-v4,10.793217008465614,15.179
395,reward,1,Hopper-v4,13.175106419909403,13.112
406,reward,1,Hopper-v4,7.817668539175584,11.818
421,reward,1,Hopper-v4,11.695893017762474,11.752
432,reward,1,Hopper-v4,9.142814568624878,10.753
476,reward,1,Hopper-v4,57.4300147040686,14.866
512,reward,1,Hopper-v4,27.481308101777277,16.33
520,reward,1,Hopper-v4,5.471125175985002,15.964
534,reward,1,Hopper-v4,10.733255243296037,16.178
543,reward,1,Hopper-v4,5.230730771808553,15.897
566,reward,1,Hopper-v4,22.222578337258536,17.04
596,reward,1,Hopper-v4,23.097074436087308,18.032
618,reward,1,Hopper-v4,13.418538316792228,18.592
630,reward,1,Hopper-v4,11.048660746025165,18.528
642,reward,1,Hopper-v4,6.745551217305016,18.288
671,reward,1,Hopper-v4,23.189505856919737,14.864
681,reward,1,Hopper-v4,7.668025995053707,12.883
750,reward,1,Hopper-v4,108.26176226351437,23.162
760,reward,1,Hopper-v4,6.849464100769699,22.773
774,reward,1,Hopper-v4,8.390956019021278,23.089
784,reward,1,Hopper-v4,8.061120849717666,21.673
811,reward,1,Hopper-v4,12.930252339047252,20.656
836,reward,1,Hopper-v4,26.736719657197273,21.988
846,reward,1,Hopper-v4,6.9744584400568295,21.581
860,reward,1,Hopper-v4,11.469141148113081,22.053
871,reward,1,Hopper-v4,8.610944362410539,20.595
900,reward,1,Hopper-v4,16.220286282285155,21.451
911,reward,1,Hopper-v4,4.199947976101912,11.044
929,reward,1,Hopper-v4,9.173294375960488,11.277
952,reward,1,Hopper-v4,10.947921508776233,11.532
981,reward,1,Hopper-v4,4.318565719589571,11.158
1034,reward,1,Hopper-v4,68.93173992902805,16.758
1052,reward,1,Hopper-v4,17.02739255625606,15.787
1069,reward,1,Hopper-v4,14.629800713720156,16.553
1089,reward,1,Hopper-v4,16.56519204484589,17.063
1119,reward,1,Hopper-v4,14.5350373356085,17.655
1157,reward,1,Hopper-v4,57.786443916885936,21.812
1231,reward,1,Hopper-v4,100.31270738028412,31.423
1250,reward,1,Hopper-v4,11.01550189170152,31.607
1262,reward,1,Hopper-v4,6.342696245042179,31.147
1287,reward,1,Hopper-v4,28.18330473748607,33.533
1316,reward,1,Hopper-v4,13.086684309469403,27.948
1344,reward,1,Hopper-v4,15.291580318511492,27.775
1379,reward,1,Hopper-v4,47.56506057931194,31.068
1389,reward,1,Hopper-v4,6.864731234511852,30.098
1401,reward,1,Hopper-v4,8.107166750448645,29.456
1444,reward,1,Hopper-v4,48.01036219565966,28.478
1464,reward,1,Hopper-v4,24.67841354088602,20.915
1481,reward,1,Hopper-v4,16.761911071944485,21.489
1495,reward,1,Hopper-v4,13.226894680816228,22.178
1542,reward,1,Hopper-v4,39.436353225420014,23.303
1569,reward,1,Hopper-v4,15.996483680277922,23.594
1583,reward,1,Hopper-v4,8.997845957334007,22.965
1590,reward,1,Hopper-v4,4.427031984859938,18.651
1602,reward,1,Hopper-v4,9.071658702197736,18.871
1612,reward,1,Hopper-v4,8.632676264248607,18.924
1625,reward,1,Hopper-v4,10.875520187647727,15.21
1643,reward,1,Hopper-v4,17.87117660616656,14.53
1668,reward,1,Hopper-v4,5.381564475646575,13.392
1695,reward,1,Hopper-v4,12.120225790899733,13.281
1717,reward,1,Hopper-v4,21.350691279583884,11.472
1749,reward,1,Hopper-v4,40.609232363117215,13.934
1777,reward,1,Hopper-v4,11.144418881199979,14.148
1805,reward,1,Hopper-v4,18.152766756110132,15.521
1845,reward,1,Hopper-v4,53.56796657882166,19.971
1858,reward,1,Hopper-v4,8.021356860098189,19.909
1885,reward,1,Hopper-v4,30.9638765918314,21.918
