step,tag
0,phase_start,1,Walker2d-v4,80000
12,reward,1,Walker2d-v4,-0.6051816963394063,-0.605
30,reward,1,Walker2d-v4,-2.079271206562927,-1.342
43,reward,1,Walker2d-v4,-6.620080626942782,-3.102
59,reward,1,Walker2d-v4,-7.47303343628607,-4.194
77,reward,1,Walker2d-v4,-0.7296792354485833,-3.501
114,reward,1,Walker2d-v4,1.860092863037056,-2.608
135,reward,1,Walker2d-v4,-4.611621904097428,-2.894
147,reward,1,Walker2d-v4,-0.04722792922485197,-2.538
161,reward,1,Walker2d-v4,-4.71681209789147,-2.78
175,reward,1,Walker2d-v4,-6.942884223798364,-3.197
208,reward,1,Walker2d-v4,13.231076433992731,-1.813
222,reward,1,Walker2d-v4,-2.2996886243689385,-1.835
235,reward,1,Walker2d-v4,2.8557434711957286,-0.887
259,reward,1,Walker2d-v4,-1.4129221255078654,-0.281
292,reward,1,Walker2d-v4,6.584701112207004,0.45
330,reward,1,Walker2d-v4,20.217038099896033,2.286
351,reward,1,Walker2d-v4,-0.5735344869358889,2.69
364,reward,1,Walker2d-v4,-4.234366982381107,2.271
385,reward,1,Walker2d-v4,-12.555138131679607,1.487
396,reward,1,Walker2d-v4,-2.96918763479664,1.884
415,reward,1,Walker2d-v4,-3.256963004692375,0.236
432,reward,1,Walker2d-v4,1.9920250673516877,0.665
447,reward,1,Walker2d-v4,0.998430784111086,0.479
466,reward,1,Walker2d-v4,-2.0224542741186973,0.418
485,reward,1,Walker2d-v4,2.696449778502434,0.029
497,reward,1,Walker2d-v4,0.1780729169448837,-1.975
520,reward,1,Walker2d-v4,-5.53587830212456,-2.471
533,reward,1,Walker2d-v4,-9.828163218106935,-3.03
556,reward,1,Walker2d-v4,-5.195337891445394,-2.294
572,reward,1,Walker2d-v4,-12.002517049107288,-3.198
594,reward,1,Walker2d-v4,-7.689729012912503,-3.641
604,reward,1,Walker2d-v4,-5.8787006460767905,-4.428
618,reward,1,Walker2d-v4,-5.748041478108496,-5.103
632,reward,1,Walker2d-v4,1.2643964736849431,-4.774
644,reward,1,Walker2d-v4,1.7489451063301673,-4.869
660,reward,1,Walker2d-v4,-3.3616930466535146,-5.223
671,reward,1,Walker2d-v4,-0.6130823192398664,-4.73
688,reward,1,Walker2d-v4,-3.492812796228599,-4.097
706,reward,1,Walker2d-v4,1.944131494066499,-3.383
719,reward,1,Walker2d-v4,1.4068744609594688,-2.042
727,reward,1,Walker2d-v4,-2.277130766415472,-1.501
741,reward,1,Walker2d-v4,0.2574480504709358,-0.887
752,reward,1,Walker2d-v4,-1.3364502024847058,-0.446
786,reward,1,Walker2d-v4,5.473643800812048,-0.025
802,reward,1,Walker2d-v4,1.7513694576104661,-0.025
810,reward,1,Walker2d-v4,-0.6754103083451579,0.244
828,reward,1,Walker2d-v4,-1.635152163017557,0.142
845,reward,1,Walker2d-v4,-4.04258222600615,0.087
860,reward,1,Walker2d-v4,-3.9591150629436926,-0.504
872,reward,1,Walker2d-v4,-0.3394851562903287,-0.678
888,reward,1,Walker2d-v4,-7.862317195326656,-1.237
909,reward,1,Walker2d-v4,5.6064256128537195,-0.702
917,reward,1,Walker2d-v4,-2.7264263299809044,-0.841
926,reward,1,Walker2d-v4,-5.846940340574903,-1.973
938,reward,1,Walker2d-v4,-6.761957444608022,-2.824
957,reward,1,Walker2d-v4,-8.771432407049153,-3.634
970,reward,1,Walker2d-v4,-1.7047806442626054,-3.641
989,reward,1,Walker2d-v4,8.201402584727076,-2.416
1011,reward,1,Walker2d-v4,-5.5704757156980635,-2.578
1029,reward,1,Walker2d-v4,1.2734845858564214,-2.416
1060,reward,1,Walker2d-v4,4.946375880604419,-1.135
1070,reward,1,Walker2d-v4,-0.31459240560264545,-1.728
1083,reward,1,Walker2d-v4,1.8192238511794927,-1.273
1104,reward,1,Walker2d-v4,-4.3118874086100725,-1.119
1121,reward,1,Walker2d-v4,-0.9322068190258985,-0.536
1142,reward,1,Walker2d-v4,1.3122356678129625,0.472
1157,reward,1,Walker2d-v4,-5.359935034442603,0.106
1181,reward,1,Walker2d-v4,-0.8285509066852681,-0.797
1193,reward,1,Walker2d-v4,-2.9990356948973926,-0.539
1206,reward,1,Walker2d-v4,1.9642864021765858,-0.47
1217,reward,1,Walker2d-v4,-2.285456014019574,-1.194
1232,reward,1,Walker2d-v4,-3.1326323761405885,-1.475
1245,reward,1,Walker2d-v4,-9.01683950122795,-2.559
1271,reward,1,Walker2d-v4,0.8035229696097421,-2.047
1281,reward,1,Walker2d-v4,-4.33345574337064,-2.388
1300,reward,1,Walker2d-v4,6.900358050075524,-1.829
1319,reward,1,Walker2d-v4,-4.046520641854596,-1.697
1330,reward,1,Walker2d-v4,0.10044057238019999,-1.605
1354,reward,1,Walker2d-v4,-1.9931040640089484,-1.504
1370,reward,1,Walker2d-v4,1.836508091030984,-1.517
1404,reward,1,Walker2d-v4,1.9843736992071652,-1.09
1417,reward,1,Walker2d-v4,0.12125056794687539,-0.764
1438,reward,1,Walker2d-v4,-2.810319687023256,-0.144
1459,reward,1,Walker2d-v4,-4.0557755819375805,-0.63
1486,reward,1,Walker2d-v4,-4.51206865101709,-0.647
1508,reward,1,Walker2d-v4,4.979269057433869,-0.84
1524,reward,1,Walker2d-v4,1.7513472907772079,-0.26
1534,reward,1,Walker2d-v4,-5.945512492990562,-0.864
1551,reward,1,Walker2d-v4,3.8759179609845935,-0.278
1574,reward,1,Walker2d-v4,-6.2079256033595644,-1.082
1588,reward,1,Walker2d-v4,-0.9644190228647629,-1.377
1597,reward,1,Walker2d-v4,-2.683198792163883,-1.657
1621,reward,1,Walker2d-v4,-1.774124882589057,-1.554
1640,reward,1,Walker2d-v4,-2.82755640802843,-1.431
1664,reward,1,Walker2d-v4,-0.11411557284944829,-0.991
1687,reward,1,Walker2d-v4,-1.681168401970024,-1.657
1699,reward,1,Walker2d-v4,2.263393464097721,-1.606
1721,reward,1,Walker2d-v4,-9.707650976865159,-1.982
1731,reward,1,Walker2d-v4,-5.517262005468382,-2.921
1748,reward,1,Walker2d-v4,-2.460294390947575,-2.547
1760,reward,1,Walker2d-v4,0.7245045919629556,-2.378
1777,reward,1,Walker2d-v4,-9.526953529766827,-3.062
1798,reward,1,Walker2d-v4,-4.624674458525557,-3.347
1828,reward,1,Walker2d-v4,3.087705412584108,-2.756
1844,reward,1,Walker2d-v4,4.646380751131236,-2.28
1861,reward,1,Walker2d-v4,-5.346280132331542,-2.646
1893,reward,1,Walker2d-v4,13.722601164867736,-1.5
1905,reward,1,Walker2d-v4,0.39206736597742453,-0.49
1919,reward,1,Walker2d-v4,-4.8672961202143705,-0.425
1929,reward,1,Walker2d-v4,-3.589832398598457,-0.538
1964,reward,1,Walker2d-v4,3.7959689954700835,-0.231
1992,reward,1,Walker2d-v4,0.8947191082746522,0.811
2002,reward,1,Walker2d-v4,-4.68321184413035,0.805
2014,reward,1,Walker2d-v4,0.04971933479066093,0.501
2027,reward,1,Walker2d-v4,-4.168736576885008,-0.38
2039,reward,1,Walker2d-v4,-3.8509712994772776,-0.23
2052,reward,1,Walker2d-v4,-5.998121351089154,-2.203
2091,reward,1,Walker2d-v4,-1.239918822487939,-2.366
2108,reward,1,Walker2d-v4,-2.8956084392355828,-2.169
2126,reward,1,Walker2d-v4,-4.172500980376584,-2.227
2143,reward,1,Walker2d-v4,5.655307859013142,-2.041
2167,reward,1,Walker2d-v4,-9.333390708753235,-3.064
2197,reward,1,Walker2d-v4,-2.711836206354422,-2.867
2214,reward,1,Walker2d-v4,0.48992261598575215,-2.823
2233,reward,1,Walker2d-v4,3.6172888091743047,-2.044
2254,reward,1,Walker2d-v4,-4.3083434589504765,-2.09
2269,reward,1,Walker2d-v4,0.9059095609822941,-1.399
2289,reward,1,Walker2d-v4,-0.5461514035980175,-1.33
2324,reward,1,Walker2d-v4,20.601288482494024,1.02
2345,reward,1,Walker2d-v4,0.19521290150313853,1.457
2377,reward,1,Walker2d-v4,-0.8116893756913575,0.81
2389,reward,1,Walker2d-v4,-1.8465661097257502,1.559
2405,reward,1,Walker2d-v4,-10.10921068028584,0.819
2430,reward,1,Walker2d-v4,0.08500492619925826,0.778
2446,reward,1,Walker2d-v4,4.230272329176631,0.84
2466,reward,1,Walker2d-v4,4.941470946848973,1.765
2497,reward,1,Walker2d-v4,-0.9164863024483803,1.582
2516,reward,1,Walker2d-v4,-12.51322760658428,0.386
2529,reward,1,Walker2d-v4,1.3092509233286789,-1.544
2554,reward,1,Walker2d-v4,-0.616536205171891,-1.625
2575,reward,1,Walker2d-v4,-3.876311056083097,-1.931
2584,reward,1,Walker2d-v4,-3.2100579265027998,-2.068
2612,reward,1,Walker2d-v4,2.2695875949138857,-0.83
2643,reward,1,Walker2d-v4,5.908153506367561,-0.247
2660,reward,1,Walker2d-v4,1.2888494452682835,-0.542
2677,reward,1,Walker2d-v4,-4.746452826234911,-1.51
2689,reward,1,Walker2d-v4,1.6629579665913599,-1.252
2711,reward,1,Walker2d-v4,-4.79873724941755,-0.481
2733,reward,1,Walker2d-v4,-3.8879800676718608,-1.001
2754,reward,1,Walker2d-v4,-10.618117442557905,-2.001
2774,reward,1,Walker2d-v4,-6.724926125645773,-2.286
2816,reward,1,Walker2d-v4,0.07577039854070344,-1.957
2840,reward,1,Walker2d-v4,1.249865471605499,-2.059
2858,reward,1,Walker2d-v4,-3.443932030717586,-2.994
2872,reward,1,Walker2d-v4,-3.6281815653983585,-3.486
2882,reward,1,Walker2d-v4,-0.8506302055847955,-3.096
2898,reward,1,Walker2d-v4,1.9808355312773858,-3.065
2929,reward,1,Walker2d-v4,-0.4923135082774508,-2.634
2939,reward,1,Walker2d-v4,-1.7208058647294926,-2.417
2955,reward,1,Walker2d-v4,0.5490482140564334,-1.301
2984,reward,1,Walker2d-v4,1.7928742625425635,-0.449
2998,reward,1,Walker2d-v4,2.520305460394688,-0.204
3012,reward,1,Walker2d-v4,-3.3858801642913967,-0.668
3027,reward,1,Walker2d-v4,-2.750409977240386,-0.599
3067,reward,1,Walker2d-v4,12.74777517970152,1.039
3085,reward,1,Walker2d-v4,-0.2618367634136489,1.098
3096,reward,1,Walker2d-v4,-8.274832414279814,0.072
3104,reward,1,Walker2d-v4,-4.124287609016606,-0.291
3116,reward,1,Walker2d-v4,-4.612362177823202,-0.58
3136,reward,1,Walker2d-v4,-2.146963895129959,-0.85
3152,reward,1,Walker2d-v4,-2.618379231611205,-1.291
3186,reward,1,Walker2d-v4,8.688208035297219,-0.674
3202,reward,1,Walker2d-v4,0.8746017076529162,-0.248
3219,reward,1,Walker2d-v4,-4.657194237186204,-0.439
3226,reward,1,Walker2d-v4,-2.3299037725811154,-1.946
3236,reward,1,Walker2d-v4,-2.4942392983882713,-2.17
3257,reward,1,Walker2d-v4,4.3170173483596095,-0.91
3271,reward,1,Walker2d-v4,-4.129593491608107,-0.911
3293,reward,1,Walker2d-v4,9.225855023017282,0.473
3303,reward,1,Walker2d-v4,0.7967283465756191,0.767
3319,reward,1,Walker2d-v4,-0.016109575142915333,1.028
3334,reward,1,Walker2d-v4,-4.188855837019123,-0.26
3344,reward,1,Walker2d-v4,-2.0215598272362385,-0.55
3371,reward,1,Walker2d-v4,1.6090141057053422,0.077
3392,reward,1,Walker2d-v4,5.473808391606878,0.857
3410,reward,1,Walker2d-v4,1.5845879242300802,1.265
3428,reward,1,Walker2d-v4,-2.2503164373590074,0.608
3438,reward,1,Walker2d-v4,-5.138439926281783,0.507
3445,reward,1,Walker2d-v4,-1.6815565867480133,-0.583
3456,reward,1,Walker2d-v4,-1.9337168923960166,-0.856
3468,reward,1,Walker2d-v4,-0.2667452842557734,-0.881
3483,reward,1,Walker2d-v4,-8.779665505910089,-1.34
3498,reward,1,Walker2d-v4,-3.4293349977625205,-1.481
3507,reward,1,Walker2d-v4,-6.450240937387303,-2.287
3530,reward,1,Walker2d-v4,-2.4146781623354925,-3.076
3553,reward,1,Walker2d-v4,-2.2034410856953555,-3.455
3576,reward,1,Walker2d-v4,-13.823742076087838,-4.612
3588,reward,1,Walker2d-v4,-7.225609780243749,-4.821
3610,reward,1,Walker2d-v4,0.7286899513600447,-4.58
3660,reward,1,Walker2d-v4,34.659586236445946,-0.921
3692,reward,1,Walker2d-v4,-3.81621683343466,-1.275
3706,reward,1,Walker2d-v4,-1.4659764280296437,-0.544
3715,reward,1,Walker2d-v4,-2.341832749764086,-0.435
3728,reward,1,Walker2d-v4,-0.04399711765232228,0.205
3741,reward,1,Walker2d-v4,-0.03852517788649812,0.443
